DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	PSMD12; PSMD14; PSMA7; EREG; PSPN; JAK2; RASGRP1; KRAS; IL1B; IL2RA; RAF1; CCL2; PSMC3; PSMB1; JAK1; PSMA1; MARK3; PSMB8; PSMA5; PSMB4; MAPK1; SHC1; YWHAB; FLT3; PSMC4; PSMD8; MAPKAPK2; PSMB3; PSMB2; PSMD7; CCR5; JAK3; PPP5C; PSMC1; PSMC5; YWHAE; RBX1; HSF1; SPTBN1; PSME1; SOS1; PSMD2; SPTAN1; RASA3; SETX; MAPKAPK5; RASGEF1A; PSMA8; PSMF1; RANBP9; PSMB7; PSMD1; TAOK3; PSME2; MAP3K4; MAP4K5;	GO:0000165~MAPK cascade	56	254	22.0472440944882	0	0	0	0	0	0	0
up	RPLP1; RPLP2; RPLP0; RPS17; RPSA; GSPT1; RPS2; RPS12; RPL13; RPL10; RPL12; RPL4; RPS19; RPL3; RPL13A; RPS27; RPL35; RPL27A; RPL5; RPL21; RPL28; RPS9; RPS5; RPL29; RPL34; RPL14; RPL15; RPL27; RPL37A; RPL37; RPS7; RPS8; RPS15A; RPS16; RPS14; RPS18; RPS29; RPS11; RPL7A; RPS4X; RPL23A; RPS6; RPL23; RPS15; RPS24; RPS25; RPL30; RPL31; RPL10A; RPL32; RPL11; RPL8; RPS27A; UBA52; PPP2R2A; RPL38; RPS21; RPL24; RPL36A; RPL19; EXOSC10; RPL18A; RPL6; EIF4G1; RPL18; NCBP1; RNPS1; SMG8; SMG1; UPF2; PNRC2; RPL36; DHX34;	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	73	117	62.3931623931624	0	0	0	0	0	0	0
up	DDX39A; POLR2D; HTATSF1; NUDT21; CDC40; PRPF40A; DNAJC8; PRPF6; SLU7; SNRPB2; SNRPA; SNRPC; HSPA8; HNRNPL; GCFC2; HNRNPA2B1; GTF2F1; POLR2J; HNRNPF; MFAP1; SNU13; SNRPF; LSM6; SNRPD3; POLR2G; HNRNPU; CSTF1; SRSF11; NCBP1; CPSF1; SF3A3; CSTF3; IK; HNRNPA0; SRSF9; SF3B2; PRPF4B; DHX8; SART3; RNPS1; SF3B4; ZRSR2; ELAVL1; PRPF8; CWC27; DDX46; PHF5A; CCAR1; PDCD7; GEMIN5; SNRNP27; GEMIN6; CTNNBL1; DHX38; GPKOW; RSRC1; RNPC3; ZMAT2; CDC5L; DDX23; SNRNP25; SF3B5; WDR33; CSTF2T; METTL14; XAB2; RBM22; CWC25; CPSF2; TFIP11; CPSF3; PRPF19; LSM2; RBMX2; SF3B6; PPIL1; LSM4; UBL5; PSPC1;	GO:0000398~mRNA splicing, via spliceosome	79	246	32.1138211382114	0	0	0	0	0	0	0
up	PSMD12; PSMD14; PSMA7; SEC22B; HLA-E; PSMC3; PSMB1; PSMA1; CALR; PSMB8; PSMA5; PSMB4; PDIA3; HLA-F; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; PSMC1; PSMC5; TAP1; PSME1; PSMD2; PSMA8; PSMF1; PSMB7; PSMD1; VAMP8; PSME2;	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	30	75	40	0	0	0	0	0	0	0
up	POLQ; RECQL5; UBR5; PTTG1; ACTL6A; FH; PARP1; POLA1; UNG; ERCC3; XPA; RPA1; NUDT1; CDK9; PPP5C; VCP; HSF1; CHAF1A; TRIP12; SMC1A; KIF22; MORF4L2; DDB1; KMT5B; INTS3; RRM2B; SLF2; ANKLE1; NABP1; MCRS1; OTUB1; MUS81; SMG1; USP28; SMC6; PNKP; CDC5L; PARK7; SLF1; CINP; TAOK3; DMAP1; INIP; TDP1; PARPBP; ETAA1; UVRAG; POLK; PARP2; PARP4; CEP164; RUVBL2; PARP3; DDB2; PDS5A; SMARCAL1; GTF2H1; DOT1L; BRCC3; TRRAP; RAD17; TIMELESS; RPA2; LIG3;	GO:0006281~DNA repair	64	228	28.0701754385965	0	0	0	0	0	0	0
up	SUPT5H; TAF4; DVL2; POLR2D; MSC; RNGTT; NCOR1; MAF; CCNK; PTTG1; ESR1; POU2F2; PARP1; EGR2; CREB1; XBP1; ERCC3; BTF3; TAF1; TCEA1; NFYA; ARRB2; GTF2H1; GTF2F1; CDK9; POLR2J; ZNF136; ZNF143; LMO4; TBPL1; POLR2G; MLLT1; KMT2A; ERCC6; HSF2; GABPA; NCBP1; NFATC3; NFX1; NMI; GTF2H2; IRF3; TAF5; TAF7; TAF3; CTR9; SUPT6H; RTF1; TAF15; IRF7; WDR61; TAF9B; MED4; GMEB2; PRDM4;	GO:0006366~transcription by RNA polymerase II	55	266	20.6766917293233	0	0	0	0	0	0	0
up	EIF3F; EIF3D; EIF3H; EIF4G3; EIF4E2; EIF1B; RPLP1; RPLP2; RPLP0; RPS17; RPSA; RPS2; EIF2S2; EIF4B; RPS12; RPL13; RPL10; RPL12; RPL4; RPS19; RPL3; RPL13A; EIF2S3; RPS27; RPL35; RPL27A; RPL5; RPL21; RPL28; RPS9; RPS5; RPL29; RPL34; RPL14; RPL15; RPL27; RPL37A; RPL37; RPS7; RPS8; RPS15A; RPS16; RPS14; RPS18; RPS29; RPS11; RPL7A; RPS4X; RPL23A; RPS6; RPL23; RPS15; RPS24; RPS25; RPL30; RPL31; RPL10A; RPL32; RPL11; RPL8; RPS27A; UBA52; RPL38; RPS21; RPL24; RPL36A; RPL19; RPL18A; RPL6; EIF4G1; RPL18; EIF3I; EIF3A; EIF2B1; EIF4H; LARP1; MTFMT; EIF2A; PAIP1; EIF3K; EIF3L; RPL36; EIF3CL;	GO:0006413~translational initiation	83	130	63.8461538461538	0	0	0	0	0	0	0
up	STK25; ADAM10; RIOK3; GAK; BUB1; GMFG; JAK2; ROCK2; CCNK; STK10; MAP4K4; CCNE2; RAF1; APP; PSKH1; CCL2; CREB1; PPP3CB; ERCC3; TAF1; JAK1; CFL1; PRKCH; MARK3; MAPK1; TYK2; PRKAR1B; AKT1; MTOR; CSNK1A1; MAPKAPK2; CLK2; CLK3; CDK9; NEK4; CCNG1; JAK3; PRKAG1; GMFB; SRPK2; PRKDC; CDK5; ACVR1; PRKCZ; ST3GAL1; CAMK2G; GTF2H2; FASTK; CAMK4; MAST2; MARK2; ADCK2; PXK; ADCK1; VRK2; MYLK4; SCYL3; NPRL2; TRIB2; MAML1; TBRG4; RSRC1; MARK4; RPS6KC1; PPP1R9B; P2RX7; COPS8; MKNK1; EIF2A; PRKD2; TAOK3; HIPK3; NEK6; BIRC6; SNRK; EIF2AK4; STK39; MAP4K5; PHKA2; PRPF4B; RPS6KA1; CDK8;	GO:0006468~protein phosphorylation	82	482	17.0124481327801	0	0	0	0	0	0	0
up	AP3B1; SEC24D; AP2A2; SLU7; SEC24B; CHML; ARFIP1; AP2S1; SEC24C; SEC13; AP2B1; CDK5; CLTC; YWHAH; SNX17; STAM; RPGR; IFT27; AP1M1; VPS11; RAB3GAP2; VIPAS39; ARFGAP3; VPS45; COPG2; HDAC6; GGA2; SYNRG; SNX13; SNX5; COPG1; SEC23IP; STX8; VPS26B; RABL3; TBC1D22A; TBC1D10A; RAB9B; RAB40B; ARL17A; STX10; AP3D1; RAB35; COPB2; VPS29; TBC1D25; RAB11A; TMED9; RAB5C; STX2; TBC1D22B; DNAJC27; RAB7A; TBC1D14; TMED5; STX3; TBC1D17; VPS35; TMED6; TBC1D1; SEC31A; TMED7; RAB4B; RAB15; RAB27A; TBC1D5; RAB11B; USO1; RAB10; RAB8A; TMED3; TRIM23; ARF6; ARFIP2;	GO:0006886~intracellular protein transport	74	317	23.3438485804416	0	0	0	0	0	0	0
up	GOSR2; BET1; ZW10; USO1; SEC22B; DCTN3; SEC24D; SEC31A; SEC24B; F5; ANK1; COPB2; CAPZB; LMAN1; CTSC; SEC24C; VCP; DYNLL1; SPTBN1; GOLGA2; DYNC1I2; DCTN2; SPTAN1; DCTN1; DYNC1H1; MIA3; ATL3; CREB3L2; ARFGAP2; MCFD2; COG1; GBF1; TMED9; COG4; ARFGAP3; COPG2; CTSZ; TMED7; TMED3; HYOU1; COPG1; LMAN2; SEC23IP; ERGIC3; TRAPPC8; TMED6; TMED5; TRAPPC3; CTAGE5;	GO:0006888~endoplasmic reticulum to Golgi vesicle-mediated transport	49	196	25	0	0	0	0	0	0	0
