DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
down	MT1A; MT1E; MT1F; MT1G; MT1H; MT1X; MT1M; MT1L;	GO:0045926~negative regulation of growth	8	18	44.4444444444444	0.00010445347957543	0.112600850982324	0.33759364598782	0.337802552946971	0.33759364598782	0.33759364598782	0.974993349796159
up	DLL1; APP; GLI3; CDK5RAP2;	GO:0045665~negative regulation of neuron differentiation	4	59	6.77966101694915	0.00011893072450996	0.00748602838165528	0.132726688553126	0.134748510869795	0.111916922560067	0.132726688553126	0.0569707808106274
up	PTPRG; LRP1; SPOCK1; PTPRS;	GO:0010977~negative regulation of neuron projection development	4	61	6.55737704918033	0.00013434303128478	0.0080110870760877	0.14979247988254	0.152210654445666	0.122117815437873	0.14979247988254	0.0609666251045825
up	ADGRB2; THBS2; AMIGO2; CLSTN1;	GO:0051965~positive regulation of synapse assembly	4	62	6.45161290322581	0.00014256799958034	0.00804258860850205	0.158820751532505	0.161529543524531	0.126315247628186	0.158820751532505	0.0612063606234559
up	DLL1; LRP1; CLIP3;	GO:0045807~positive regulation of endocytosis	3	23	13.0434782608696	0.00014906827959271	0.00804258860850205	0.165912995186689	0.168894360778543	0.129422077465015	0.165912995186689	0.0612063606234559
up	FSTL3; NF1; INPP5D;	GO:0045671~negative regulation of osteoclast differentiation	3	24	12.5	0.00016721199900737	0.00847241961261788	0.185939742896204	0.189451194875358	0.138117111180094	0.185939742896204	0.0644774954191912
up	KCNJ2; KCNQ5; KCND2; KCNA7; KCNH4;	GO:0071805~potassium ion transmembrane transport	5	125	4	0.00017878380881919	0.00847241961261788	0.198628811598125	0.202562055392147	0.143563398481813	0.198628811598125	0.0644774954191912
up	APP; THBS1; WEE2;	GO:0042327~positive regulation of phosphorylation	3	26	11.5384615384615	0.0002076682867822	0.00847241961261788	0.230511798328246	0.235288168924236	0.155010428760527	0.230511798328246	0.0644774954191912
up	CDH2; NF1; LRP1; PTPRS;	GO:0021987~cerebral cortex development	4	69	5.79710144927536	0.0002106897030345	0.00847241961261788	0.233654880665267	0.238711433538095	0.156204366641868	0.233654880665267	0.0644774954191912
up	BRINP1; THBS1; INHBA; TGFB2; ZFHX3;	GO:0007050~cell cycle arrest	5	131	3.81679389312977	0.00022053024975199	0.00847241961261788	0.244347516725209	0.249860772969009	0.160104961319947	0.244126986475457	0.0644774954191912
up	TERT; SERPINE1; THBS1; HMGA2; CCBE1;	GO:0045766~positive regulation of angiogenesis	5	131	3.81679389312977	0.00022053024975199	0.00847241961261788	0.244347516725209	0.249860772969009	0.160104961319947	0.244126986475457	0.0644774954191912
up	TERT; APP; CSF3; LRP1;	GO:0032092~positive regulation of protein binding	4	70	5.71428571428571	0.00022204090575583	0.00847241961261788	0.245577241765957	0.251572346221365	0.160757615767227	0.245355200860201	0.0644774954191912
up	IL11; HMGA2; BBS7; CLIP3;	GO:0045444~fat cell differentiation	4	70	5.71428571428571	0.00022204090575583	0.00847241961261788	0.245577241765957	0.251572346221365	0.160757615767227	0.245355200860201	0.0644774954191912
up	TERT; SERPINE1; IL11;	GO:2000352~negative regulation of endothelial cell apoptotic process	3	30	10	0.00030647778257275	0.0107865149275953	0.337738516395177	0.347239327654933	0.190695449972494	0.337738516395177	0.0820884114140527
down	MT1G; AQP1; MT1X; MT1L; MT1A; MT1M; MT1H; MT1F; MT1E;	GO:0071280~cellular response to copper ion	9	29	31.0344827586207	0.00035448027240325	0.282155291969036	1	1	0.924013484470844	0.999999966731866	1
up	THBS1; CCBE1; E2F7;	GO:0002040~sprouting angiogenesis	3	32	9.375	0.00036550827888548	0.0112612739319573	0.401693598495148	0.414120879977254	0.210167260359154	0.401328090216262	0.0857014609239447
