DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	SIAH2; RNF40; RNF8; UBE4B; TAF1; UBE2A; TTC3; FBXW4; USP46; USP4; OS9; SQSTM1; CUL3; DCST1; UBR4; USP30; USP48; CACUL1; CUL9; FBXL14; ARRDC1; USP38; NPLOC4; LNX1; RFFL; USP7; ITCH; PINK1; KLHL25; SMURF1; FBXO8; KLHL3; ANAPC7; ANAPC5; ANAPC2; USP21; AMFR; ZNRF3; STUB1; BTRC; ARIH1; USP3; FBXL20; UBE2G1; FBXW11; RNF185; RMND5A; UBE2D4; SPSB3; RNF144A; TOLLIP; UBE2H; CUL4A; UBE3B; RMND5B; C18orf25; CHFR; UBA1; WWP2; UBE2D2; HECW2; MYLIP; HUWE1; FBXL16; CUL4B; RNF111;	GO:0006511~ubiquitin-dependent protein catabolic process	66	291	22.680412371134	0	0	0	0	0	0	0
up	DCDC2B; MYO9A; DVL1; UNC13B; PDPK1; EFS; SH3BP5; OXSR1; ERBB2; HMOX1; MYZAP; FER; ANP32A; TEC; CRKL; RAC1; GUCY2D; ARHGEF5; SQSTM1; ARHGEF7; STK38; MAPK14; RALGPS1; MAGI3; TNS2; CDC42BPG; DEF8; MARK2; PATJ; DEPTOR; BLNK; ACOT11; ASB13; WNK4; PINK1; GNB1L; WNK1; MKNK2; ARHGEF4; LATS2; WSB2; STK39; PLEKHM1; RAPGEF2; ASB3; CDC42BPB; ARFGEF2; MAP3K4; MAST4; MAPK13; LATS1; DMPK; STK32B; DGKA; NRBP1; MAST2; PRKCZ; IRAK4; MAPK7; MAPK1; PRKCH; SNRK; PRKCE; MAPK3; MAK; TUFT1; MARK3; PKN2;	GO:0035556~intracellular signal transduction	68	371	18.3288409703504	0	0	0	0	0	0	0
up	WWP2; FOXN3; TRIM24; HDAC3; RBFOX2; CBFA2T2; ATP8B1; NCOR1; DEAF1; THRA; ZNF12; HMGA1; BMP7; WNT5A; KDM5C; ELK3; CTCF; SMARCA4; MECP2; NR1H2; PRMT2; PAX9; WNT4; ELF3; CBX1; MECOM; PPARD; VGLL4; TFDP2; HES1; CDK5R1; ZNF174; LRRFIP1; GON4L; CRY2; PDCD4; ZNF425; HMBOX1; ATF7IP; BCOR; KCTD1; SIRT2; KDM8; ZGPAT; ZNF540; SMARCC2; KAT6B; KAT6A; JARID2; KAT5; HDAC10; HEXIM2; SPEN; MYBBP1A; ZKSCAN3; INPP5K; MTA3; CIPC; ZNF350; EPC1; ZHX3; SUDS3; CHD8; CHMP1A; BRD7; KMT5A; HDAC6; KDM5B; LIMD1; SFMBT1; FBXW11; HDAC5; BTRC; L3MBTL1; PPARA; ZNF776; ZNF586; KAT7; PHF10; DPF2; ZNF263; SOX13; TRIM66;	GO:0045892~negative regulation of transcription, DNA-templated	83	530	15.6603773584906	0	0	0	0	0	0	0
up	QSOX1; CCS; PRODH; TXNL1; UGDH; TM7SF2; KDM4B; GLUD1; TH; P4HB; JMJD7; BCKDHA; HPGD; PAM; AOC1; BCKDHB; PTGS1; ACADL; KDM5A; NOS3; PRDX6; BLVRB; PRDX5; SDHA; PRDX2; KDM5C; ALDH3B1; ALDH3B2; ALDH9A1; PPOX; ALDH3A2; PGD; BLVRA; DHODH; ALDH6A1; BDH1; SELENBP1; PTGR1; DHCR24; JMJD1C; GFOD2; GLYR1; TP53I3; PHYHD1; TTC19; RETSAT; DEGS2; CYP20A1; DHRS11; LDHAL6A; KDM3B; DCXR; LDHD; VKORC1L1; KDM8; D2HGDH; ZADH2; OGFOD1; OXR1; CYB561D1; KDM1B; RDH13; RTN4IP1; HSD17B8; RDH5; KIAA1191; EGLN2; VAT1; COQ7; ALKBH7; EGLN1; KDM4C; GSTO2; ACAD9; RSAD1; CYP4F11; CYP4F12; HIF1AN; P4HTM; TECR; WWOX; GRHPR; KDM5B; PCYOX1; MSRA; ACAD8; KDM2A; CMAHP; KDM3A; CYP46A1; CYP2J2; CYP2D7; CYP2R1; CYP51A1;	GO:0055114~oxidation-reduction process	94	526	17.8707224334601	0	0	0	0	0	0	0
down	NCR3; APOL3; VNN1; FOS; CYBB; CCL3; CYBA; CCL2; PTAFR; TCIRG1; IFI16; THEMIS2; IL23R; GBP5; CLEC7A; SIGLEC1; TLR2; C3AR1; TNFRSF4; CXCL9; TLR1; CCL18; CCR1; CXCL11; IL2RA; CXCL10;	GO:0006954~inflammatory response	26	381	6.8241469816273	0	0	0	0	0	0	0
down	IFIT3; DDX58; OAS1; IFNG; IFIT2; IFIT1; IFITM1; IFNGR1; EIF2AK2; MX1; OAS2; HMGA2; OASL; DDX60; TRIM22; RSAD2; IFIH1; FOXP3; PIM2; XPR1; OAS3;	GO:0009615~response to virus	21	104	20.1923076923077	0	0	0	0	0	0	0
down	SOCS3; SOCS1; FOS; IL2RA; IGHG1; CXCL10; CSF3; SAA1; CCL3; CCL2; OSM; MMP9; ITGAX; PTAFR; CCR1; CD80; NOS2; CD86; STAT1; BATF; IL23R; IL31RA; IL22RA2; IFNGR1;	GO:0019221~cytokine-mediated signaling pathway	24	278	8.63309352517986	0	0	0	0	0	0	0
down	NCR3; CD226; CLEC7A;	GO:0008037~cell recognition	3	9	33.3333333333333	0.00010747091918783	0.00244459868763769	0.196026956598612	0.204732101052826	0.151857238438282	0.196026956598612	0.0198738915896186
down	PTAFR; BATF; FOXP3; CD226;	GO:0001816~cytokine production	4	27	14.8148148148148	0.00010907658186309	0.00244459868763769	0.198846608736429	0.207790888449204	0.153252597517654	0.198628455572703	0.0198738915896186
down	DDX58; STAT1; IL23R; PARP9;	GO:0002230~positive regulation of defense response to virus by host	4	27	14.8148148148148	0.00010907658186309	0.00244459868763769	0.198846608736429	0.207790888449204	0.153252597517654	0.198628455572703	0.0198738915896186
down	CXCL10; PML; BRCA2; BAK1;	GO:0010332~response to gamma radiation	4	27	14.8148148148148	0.00010907658186309	0.00244459868763769	0.198846608736429	0.207790888449204	0.153252597517654	0.198628455572703	0.0198738915896186
up	PRSS51; MASP2; EIF3H; CFLAR; TBL1X; ADAM11; REN; CAPNS1; CAPN1; PRSS2; JMJD7; PEPD; CAPN2; PRSS3; CASP9; BLMH; ESPL1; MBTPS1; PRSS8; TYSND1; MMEL1; DESI1; GGT6; METAP1D; KDM8; MPND; AGBL5; ADAMTS17; TRAPPC12; RHBDF1; SCRN2; TMPRSS13; NDEL1; RNPEPL1; CHMP1A; KLK11; FBXO3; SPG7; ATG4B; AFG3L2; MMP24; BACE2; CAPN11; CELA2B; CAPN14; PGA3; PGPEP1L; THOP1; ERMP1;	GO:0006508~proteolysis	49	436	11.2385321100917	0.00010999596012073	0.00465014417234822	0.576708818913011	0.590568309888224	0.441789072370852	0.576708818913011	0.0426218531306686
up	MARK3; VGLL4; WWC2; WWC1; LIMD1; WWC3;	GO:0035331~negative regulation of hippo signaling	6	9	66.6666666666667	0.00011544705418309	0.00476496250193036	0.605058010973591	0.619835233909027	0.452206909419364	0.604942563919408	0.0436742441531361
up	SLC6A4; PTK2; FXN; WWC2; WWC1; WWC3;	GO:0046621~negative regulation of organ growth	6	9	66.6666666666667	0.00011544705418309	0.00476496250193036	0.605058010973591	0.619835233909027	0.452206909419364	0.604942563919408	0.0436742441531361
up	HGS; SIAH2; USP19; STAMBP; UBC; APC; YY1; RHOA; USP46; EP300; USP4; TNIP1; YOD1; RNF123; NFRKB; USP30; USP54; ASXL2; USP48; RHOT1; USP38; KDM1B; WDR20; KAT2B; USP9X; USP7; OTUD5; SUDS3; ACTR5; ZRANB1; USP21; INO80; USP3; OTUD1;	GO:0016579~protein deubiquitination	34	263	12.9277566539924	0.00011626189006386	0.00476496250193036	0.609096042044575	0.624210087752877	0.453625183330354	0.609096042044575	0.0436742441531361
up	RAF1; ZNF3; MAK; MAL; YY1; ARNT; MECOM; UBE2V1; SQSTM1; SIM2; SHB; ZNF750; ILDR2; BMP8A; HUWE1; TAF8; PEG10; GGN; TXNRD3; ZNF431; ABHD5; EDA; SYAP1; NOTCH4; RBM4; AMBRA1; YIPF3; UNC45A; PPDPF; ZHX3; YY1AP1; SMURF1; SPAG4; PARP11; NDRG3; SFMBT1; TESMIN; FER; ELF1; THRA; RXRA; NR1H2; PPARA; ELF2; HES1; PPARD; EGFR; ELK3; EYA2; PTK6; NHSL1; SOX2; NR2F6; TNK1; EHF; EYA3; SOX21; SPINK5; ELF3; RARG;	GO:0030154~cell differentiation	60	572	10.4895104895105	0.00011772791084163	0.00478849358567231	0.616658796988491	0.632081153308745	0.456077926600499	0.616658796988491	0.0438899231424497
up	EP300; SQSTM1; MUL1; MIEF2; PINK1; GOLPH3; SIRT7; RHOT1;	GO:0010821~regulation of mitochondrion organization	8	20	40	0.00013146925863727	0.00519013565899648	0.688110099707489	0.705858449623521	0.479367045540696	0.688110099707489	0.0475712561992
down	TLR2; CCL3; TLR1;	GO:0001775~cell activation	3	10	30	0.0001388783063283	0.0029646654686087	0.252619639211187	0.264563173555421	0.177486475487574	0.252480760904858	0.0241018865061861
down	SLC30A8; SLC30A7; SLC39A8;	GO:0006829~zinc ion transport	3	10	30	0.0001388783063283	0.0029646654686087	0.252619639211187	0.264563173555421	0.177486475487574	0.252480760904858	0.0241018865061861
down	IL1RL1; PDCD1LG2; FOXP3; CD274;	GO:0032689~negative regulation of interferon-gamma production	4	29	13.7931034482759	0.00014006293552482	0.0029646654686087	0.254494353848599	0.266819892174783	0.178300116923097	0.254354290913074	0.0241018865061861
down	PML; BRCA2; IFI16; AEN;	GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	4	29	13.7931034482759	0.00014006293552482	0.0029646654686087	0.254494353848599	0.266819892174783	0.178300116923097	0.254354290913074	0.0241018865061861
