DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	SGK1; BMPR1B; PIK3CD; STK25; ADAM10; BCKDK; IKBKB; CASK; GAK; PPM1D; PDPK1; IRAK2; DAPK3; PRKAB2; DYRK3; PRKY; GMFG; NUAK1; BRD4; HUS1; ROCK2; ULK1; ERN1; CCNK; TRIO; STK17B; STK10; PRKD3; MAP4K4; LATS1; ABL1; PDGFB; TGFB1; NTRK1; APP; PRKCB; LCK; FYN; LYN; RET; HCK; FGR; RARA; ERG; PSKH1; CCL2; PHKG2; CREB1; PPP3CB; PRKCA; PRKACA; IGFBP3; ERCC2; NPR2; CDK11B; TAF1; CCNO; PRKACB; JAK1; CFL1; CCND1; CDK2; LAMA1; PIK3R1; LTK; TYK2; CCND2; CCND3; PRKAR1B; AKT1; GRK4; RYK; GRK3; BMPR1A; ACVR1B; TGFBR1; TGFBR2; CSK; PRKCI; PIK3CA; MTOR; MATK; FRK; GRK6; MAPK8; MAPK9; CSNK1D; MAPKAPK2; CSNK1E; CLK2; CLK3; GSK3A; GSK3B; CDK9; IRAK1; NEK3; CCNG1; DAPK1; LIMK1; LIMK2; SIK1; GMFB; TGFB2; CSNK1G2; PRKDC; CCL8; CDK5; PRKCE; ACVR1; PRKCZ; PRKCD; DMPK; ST3GAL1; MAP4K2; MAP3K12; ILF3; PRKAA1; PAK1; PAK2; PTK7; ATM; CTBP1; ILK; ROCK1; TNK1; SQSTM1; DYRK1A; RUNX3; CAMK1; CCNI; IKBKE; PTK2B; GAS6; PDK2; PRKD1; MMD; MYLK; SPEG; STK11; PKN1; MAP3K11; PHKG1; DGUOK; AAK1; MYLK3; LRRK1; ADCK5; CCNJ; TTBK1; OBSCN; CDC42BPA; MAST2; PNCK; TSSK4; CCNI2; MEX3B; NEK10; TAOK1; STRADA; ADM2; PXK; NEK8; HIPK1; CCNJL; MAP4K3; GLYCTK; BRSK2; FAM20C; NIM1K; TAF1L; STK40; MINK1; MLKL; STKLD1; CSNK2A3; ANKK1; NEK11; COQ8A; NEK9; BRSK1; STK35; CCNB3; TRIB2; MAML1; DYRK2; MAP4K1; SGK3; COQ8B; RSRC1; MARK4; CAMK1G; NEK1; LMTK3; PASK; CAMKK2; RPS6KC1; PPP1R9B; COPS8; SMAD5; TSSK6; WNK3; PRKD2; NUAK2; SIK2; HIPK2; HIPK3; WNK1; PLK3; POMK; CNTD2; NEK6; BIRC6; LATS2; STK36; MARK1; PIM2; EIF2AK4; NLK; HCST; STK39; PRKAG2; MOK; CDK11A; CAMK2A; AKT3; MAST1; SIK3; DYRK1B; PRKAB1; MAP4K5; CDC42BPB; CDK15; BMPR2; CDK19; PHKA2; CDK13; RPS6KA6; CDKL3; CHEK1; CDK10; ACVR2B; CDK18; RPS6KA1; CDKL4; BMP2KL; CDK20; PHKB; CDK14; CDK16; CDK17; RPS6KA2; FAM20B; NRBP2; CDKL2; PEAK1; CDK8;	GO:0006468~protein phosphorylation	256	482	53.1120331950208	0	0	0	0	0	0	0
up	APBB1; HAS3; PSMD9; TAF4; ARNTL; FOXE1; NR5A2; NFIB; WNT7A; ARID1A; DVL1; DVL2; MAP2K7; IKBKB; CEP290; ARHGEF11; AXIN1; TGFB1I1; TBX1; AIRE; BRD4; CAND2; SS18L1; LRP5; DEAF1; MED24; NR1I2; SUPT3H; TADA3; LRP6; PIAS2; SEC14L2; NFATC1; EOMES; BCL10; PDGFB; TGFB1; TNF; IL1B; CD4; APOE; ESR1; CD74; WNT1; TP53; IL5; JUN; TFAP2A; RB1; RET; SP1; GLI1; INHBA; GLI3; ZBTB48; RARA; SPP1; IRF1; SRC; LYL1; ETS1; TCF4; TCF3; GATA1; CREB1; PPP3CB; HMGA1; SPI1; ERCC2; EGR1; ELK1; TFEB; TFE3; TBP; BCL3; HNF1A; MDK; FGF7; IL10; SP100; NFYA; GATA3; NR2F2; CDK2; F2R; PAX6; ARNT; POU1F1; SMARCA1; SHC1; KDM5A; NOS1; AKT1; CIITA; CD80; CTNNB1; MAP2K2; TGFBR1; NUP62; VHL; STAT3; WNT5A; CD86; MLLT3; NOTCH1; MAP2K3; YAP1; RFX3; SOX9; NRIP1; TNNI2; CTCF; DNM2; RORC; SMARCA2; SMARCA4; MECP2; HCFC1; HMGA2; NR1H2; BRPF1; PRMT2; MAZ; HDAC4; WNT3A; SOX8; ACTA2; RNF4; SMAD3; RHOG; FOXK1; DAB2; ZXDA; FOXK2; RUNX1; FLI1; XPC; ROR2; MECOM; KMT2A; RELA; ACVR1; YWHAH; SRY; MEF2C; SOX4; PPARA; EP300; MAP3K12; TP53BP1; ILF3; MLLT11; REST; RLF; NR1H3; TRIM28; ILK; SMAD4; HDAC1; PTCH1; RUNX3; RUNX2; HNRNPD; FHL2; NPAT; FZD2; HES1; NCOA6; ATXN7L3; ERBB4; IRF4; SHH; SIX1; TEAD2; ELF2; ZFHX3; NFE2; HIF1A; ZNF423; ZXDC; LBH; HIVEP3; RNF187; RNF20; ZNF318; PYHIN1; HMBOX1; RGMB; JMJD6; PSRC1; SMARCD3; ATF7IP; RNF111; CREB3L2; RAI1; TAF8; RBM23; SKAP1; SFR1; NPAS3; KMT2E; MYOCD; TAF1L; KDM8; SFRP1; RYBP; AFAP1L2; RNF10; BANP; IL31RA; CTCFL; SMARCC2; FANK1; DTX3L; ZFP90; NAT14; PHIP; KAT6B; ING5; ZNF516; RREB1; HDAC2; PROX1; CREBBP; KAT6A; TAF15; KAT2A; GATA6; DVL3; MED12; TP53INP1; TESC; TRIM44; FUBP3; GPATCH3; ZNF496; NSD1; TRERF1; CAMKK2; RSF1; MMS19; ELF4; KLF6; SMAD5; NKX3-1; HINFP; ZKSCAN3; SOX7; LGR4; ZNF341; PBX4; GLIS2; FOXP3; FGF23; EPC1; HIPK2; TP63; KAT8; PRDM16; ZNF287; CHD8; GCM1; ENY2; PLCB1; PRDM11; MED17; PIM2; CALCOCO1; RNF14; MAD2L2; SIX4; USP21; TBX21; FZD4; FZD1; PHF8; USP22; MAPRE3; MYRF; MED16; ZNF281; GRIP1; ZNF711; DYRK1B; MAGED1; KLF2; SPIN1; WBP2NL; ARID1B; PRDM2; ZFHX2; KMT2B; DYRK1A; ING1; MSANTD1; WBP2; SERTAD3; ABRA; NFE2L1; SS18; ZFHX4; SS18L2;	GO:0045893~positive regulation of transcription, DNA-templated	302	570	52.9824561403509	0	0	0	0	0	0	0
up	ARID3C; APBB1; BMPR1B; MEN1; SUPT5H; WWP2; ARNTL; PIK3R2; AGRN; NR5A2; DLL1; NFIB; E2F3; WNT7A; RFXANK; KMT2D; MEIS2; IKBKB; CASK; PPP1R12A; ZNF609; KDM6B; SMAD7; SOX12; TLR3; MAFG; TBX1; NCK2; TLX2; CREB3; AIRE; SOX15; ZNF292; KDM1A; FOXD2; CCNT2; TLR2; BRD4; LRP5; MAF; NR1I2; LRP6; GCM2; KLF7; CCNK; MTA2; PRPF6; NFAT5; CAMTA2; SOX30; VENTX; TNKS; FSTL3; NFATC1; EOMES; ONECUT2; ABL1; HRAS; TGFB1; POMC; PTH; IGF2; TNF; IFNB1; IL1B; PF4; ESR1; NR3C1; CD3D; WNT1; TP53; APP; SERPINE1; JUN; TFAP2A; RB1; YES1; SP1; GLI1; PFKM; INHBA; NFIC; SERPINF2; HOXC4; HOXB5; HOXB7; PARP1; CSF3; SETSIP; GLI3; RARA; IRF1; ERG; VDR; SRF; SKI; OSM; IRF2; HCLS1; DRD2; HOXB3; HOXB2; POU2F1; ETS1; LIF; ATF2; FOSL1; HIVEP1; TCF4; TCF3; GATA1; CREB1; PPP3CB; ZNF24; RHOQ; HMGA1; HOXB4; ENG; SPI1; ERCC2; EGR1; ATF1; ATF3; ELK1; TNFRSF1A; TFEB; TFE3; SLC9A1; RXRA; POU3F2; HOXA5; BCL3; IL11; HNF1A; S1PR1; TAF1; FGFR2; USF1; ITGA6; GATA2; GATA3; CD40; NFKBIA; PAX6; ARNT; PIK3R1; POU1F1; ELK4; SMARCA1; MZF1; RXRB; NOS1; AKT1; OTX1; TNFSF8; CIITA; CTNNB1; GTF2F1; DRD3; ZNF76; BMPR1A; ACVR1B; RBMX; PBX2; PBX3; STAT3; ETV5; ETV6; WNT5A; ELK3; STAT6; ETV4; ATRX; NOTCH1; YAP1; RFX2; RFX3; SOX9; NRIP1; NR2C2; CDK8; HOXA1; GSK3A; CSRP3; ETV1; CDK9; SMARCA2; SMARCA4; STAT5B; HMGA2; NR1H2; F2RL1; MLLT10; MLLT6; CDH13; PKNOX1; DLX1; HDAC4; CTBP2; WNT3A; PRDM15; SOX8; CD81; IL2; YBX1; RNF4; JAG1; PRKDC; SMAD3; PKD1; HOXA4; HSF1; NFKB2; HNRNPU; FOXK2; RUNX1; FLI1; MC1R; SPIB; MEF2B; IRF8; NHLH1; NHLH2; HHEX; KMT2A; RELA; ACVR1; REL; RBPJ; MEF2C; GABPB1; SOX4; PPARA; PPP3CA; EP300; SREBF2; TFCP2; SMARCB1; BPTF; TP53BP1; HYAL2; FOXI1; NFATC3; PRDM2; ZBTB17; KLF10; RLF; NR1H3; FADD; MAP2K5; MAPK7; NOG; ATM; FZD5; SMAD4; SQSTM1; PIN1; HDAC1; PKD2; BMPR2; RUNX2; CBFB; CAMK1; VEZF1; TFDP2; HES1; NFE2L1; HLTF; ZNF268; IHH; IRF3; NCOA6; MEF2D; NFIX; PRKD1; PPP2R5B; IRF4; POU4F3; E2F5; RPS6KA1; SAFB; SHH; SIX1; SS18; TAF7; TCEA2; HMGN3; TWIST1; CEBPE; SMAD1; USF2; ZFHX3; BATF; HIF1A; FOXD1; PTPRN; RFX4; GLYR1; CDON; ARID4B; AKIRIN2; DCAF6; ZC3H12A; DAB2IP; CREB3L3; PLAG1; CAPRIN2; ZNF746; JMJD6; CDC73; CCDC62; CRTC1; RNF111; ZBTB49; CREB3L2; MED25; SETX; MAVS; LDB1; NFE4; BCL9L; NLRC5; SKAP1; CARM1; ARID3B; SIRT2; ASXL1; MAML2; ZNF654; MYOCD; TTC5; SIX5; RNF10; PAF1; ZBTB38; NFATC2IP; GLIS3; ZMIZ2; FLCN; TET1; TNIP2; LILRB1; CTCFL; OSR1; SP7; CREB3L4; ZDHHC19; ZFPM2; GLMP; PHIP; AUTS2; CSRNP3; LPIN2; RTF1; MAML1; RREB1; HDAC2; CREBBP; EZH1; KAT2A; DDX17; GATA6; ARHGEF2; MED12; LHX4; MYDGF; WBP2; E2F7; SFRP2; FUBP3; IFT74; TOX2; RBM14; ZNF300; CITED4; NODAL; SIN3A; TCF12; PARK7; EYA1; GPER1; ELF4; KLF6; MEIS3; LITAF; NKX3-1; SMO; ARID3A; ATF6B; PAGR1; IER2; GLIS2; PRKD2; FOXP3; ALX4; CSRNP2; IRF2BPL; NUCKS1; EPC1; MIXL1; HIPK2; TP63; RGCC; BCAS3; SMYD3; MLXIP; PATZ1; BEX1; CHD8; ZNF304; GCM1; IL26; TCF7L2; PRDM10; ASH1L; TLR9; MED17; FOXJ2; SENP1; CALCOCO1; CHD7; ZNF219; ARMCX3; SERTAD1; SIX4; SALL4; AGO2; AGO1; ZMIZ1; AKAP8L; PLAGL1; FOXJ3; SATB2; KLF13; PYGO1; SALL2; ZNF175; MTF2; TRAF6; KLF12; ZSCAN21; DMRT2; KLF2; NR2E3; FHOD1; GMEB1; IKBKG; ZNF821; MGA; LPIN3; SOX13; TBX2; DLX4; TBX3; LHX6; ZBTB24; SSBP3; KAT6B; MED10; STAT4; HOXA3; NPAS3; LRP5L; HOXA2; CAMTA1; STAT5A; EBF1; ZNF382; POU2F2; MAX; HMGB3; RAI1; STAT2; TAF4; EBF4; SMARCA5; TBX18; TBR1; ZNF501; SRY; MECOM; NFATC4; ZBED2; PPRC1; CTCF; ZNF835; PTOV1; ZNF497; ASXL3; SBNO2; THRA; NR2F1; MEOX1; DPF1; CRTC2; SOX6; PCGF6; GFI1; KAT8; BCL9; LHX9; POU6F1; DR1; SS18L2; ZNF613; RELB; ABRA; KMT2C; SIM1; CRTC3; CDK13; RSF1; HDX; TEAD3; TAF1L; SPAG8; TNIP3; HMGB1P1; SSBP4; TEAD2; SIM2; SS18L1; ATAD2B; IKZF4; TBX21; DPF2; TBX15; TCF20; DPF3; ZNF462; KAT6A; ZNF691; PROX1; NKX3-2;	GO:0045944~positive regulation of transcription by RNA polymerase II	534	1138	46.9244288224956	0	0	0	0	0	0	0
down	DDX39A; U2SURP; RNF113A; DHX15; PRPF4; PPIH; PLRG1; HTATSF1; NUDT21; AQR; SYNCRIP; PQBP1; PRPF40A; WBP4; BCAS2; DNAJC8; SLU7; SYF2; HNRNPC; SNRPB2; SNRPA1; HSPA8; GTF2F2; GCFC2; POLR2C; POLR2B; CSTF2; POLR2I; EIF4A3; BUD31; POLR2H; HNRNPF; POLR2K; MFAP1; SNU13; HNRNPH2; SNRPF; SNRPG; LSM3; SNRPD1; SNRPD3; POLR2G; TXNL4A; SRSF3; SRSF2; SRSF4; NCBP1; SF3A3; ELAVL2; IK; SRSF5; PRPF4B; SNW1; FRG1; SNRNP35; SRSF7; SMU1; USP39; SNRNP48; ZCCHC8; CWC27; DDX46; PHF5A; ZCRB1; GEMIN5; GEMIN6; CTNNBL1; ZMAT2; GPATCH1; DDX23; SNRNP25; SF3B5; CRNKL1; PNN; METTL14; CWC22; CWC15; CPSF2; CPSF3; NOVA2; SF3B6; PPIL1; LSM5; RBM8A; UBL5; CWF19L1;	GO:0000398~mRNA splicing, via spliceosome	86	246	34.9593495934959	0	0	0	0	0	0	0
down	PIR; TCERG1; ZBTB7B; FOXN1; NKX2-8; RNMT; KLF4; ZNF202; PTTG1; GTF2F2; PAX1; XBP1; NELFE; POLR2C; ERCC3; BTF3; TCEA1; GTF2E2; POLR2B; GTF2H1; DEK; AHR; POLR2I; CEBPA; CDK7; CCNH; MNAT1; POLR2H; GTF2A2; ZNF143; POLR2K; COPS2; LMO4; POLR2G; POU6F2; ELF3; GTF2B; POU5F1; CEBPZ; GABPA; SSRP1; NCBP1; KLF5; GTF2H3; TRIM29; TAF5; TAF13; TAF11; TRIP13; NFE2L2; TAF12; TAF9; NFIL3; CTR9; GTF2H5; NCAPG2; LEO1; TFAP2B; TAF4B; COPS5; EAF1; IWS1; EPAS1; WDR61; POLR2J3; ELL3; TAF9B; MED4; DDX21; EHF; GTF2IRD1; MBD1; NOCT; MAFF; HIF3A; ETV7;	GO:0006366~transcription by RNA polymerase II	76	266	28.5714285714286	0	0	0	0	0	0	0
down	MAPK13; KLK10; OIP5; PRPF40A; USP2; RNF8; KLHL18; FAM107A; GNAI3; PIM1; ZNF16; MAPK3; AHR; PPP1CC; MAP3K8; MKI67; BRCC3; CSNK1A1; LIG4; DYNLT3; PSME3; ARF6; GNAI1; CSNK2A1; RAE1; TXNL4A; ERH; CHAF1A; ITGB3BP; MAPK6; ERCC6L; USP39; FIGN; AVPI1; LIN9; CDCA2; SPECC1L; LIN54; TET2; RINT1; DCLRE1A; TMPRSS11A; NCAPG2; MRPL41; SPC24; HJURP; PIK3C3; NUP37; MPLKIP; RB1CC1; PARD3B; PPP1R1C; ANAPC16; NSMCE2; CDCA3; PDCD2L; RIOK2; CINP; BEX2; KIF13A; BRD7; TXLNG; FANCI; ARL8B; MIS18A; RCC2; APEX2; ANAPC5; MCTS1; CCPG1; ANAPC10; RUVBL1; RABGAP1;	GO:0007049~cell cycle	73	248	29.4354838709677	0	0	0	0	0	0	0
down	EVPLL; FOXN1; TGM5; KRT34; SCEL; GJB5; KRT14; STS; KRT5; DSP; KRT15; SPRR1B; SPRR2E; SPRR2D; CRABP2; S100A7; CASP14; NTF4; SPRR1A; SPRR2B; SPRR2A; KRT9; KRT2; KLK7; EMP1; ELF3; FABP5; BNC1; KRT32; KRT31; CST6; UGCG; ZNF750; GRHL2; CERS3; ACER1; GRHL3; EVPL; SPRR2F; SPRR2G; GRHL1; CALML5; SPRR3; POU2F3; KLK5; KRTDAP;	GO:0008544~epidermis development	46	82	56.0975609756098	0	0	0	0	0	0	0
down	PSMD11; PSMD12; PSMD14; UBE2C; PSMA7; AURKA; BUB1B; PTTG1; CDK1; UBC; CCNB1; PSMC3; PSMB1; PSMA1; PSMA3; PSMA4; PSMA5; PSMB6; PSMB5; PSMC2; PSMC4; PSMD8; PSMB2; PSMD7; UBE2E1; PLK1; PSMD4; PSMA6; PSME3; PSMC1; PSMC5; PSMC6; CDC20; MAD2L1; PSMD6; PSMD5; ANAPC16; AURKB; PSMB7; PSMD1; ANAPC1; ANAPC11; CDC23; ANAPC7; ANAPC5; FBXO5; ANAPC10; PSMD13;	GO:0031145~anaphase-promoting complex-dependent catabolic process	48	81	59.2592592592593	0	0	0	0	0	0	0
down	PSMD11; PSMD12; PSMD14; UBE2C; PSMA7; BUB1B; CDK1; CCNB1; PSMC3; ERCC3; PSMB1; PSMA1; PSMA3; PSMA4; PSMA5; PSMB6; PSMB5; PSMC2; PSMC4; PSMD8; PSMB2; PSMD7; UBE2E1; PLK1; PSMD4; PSMA6; PSME3; PSMC1; PSMC5; PSMC6; SKP1; CDC20; MAD2L1; CUL1; PSMD6; PSMD5; ANAPC16; PSMB7; PSMD1; ANAPC1; ANAPC11; CDC23; ANAPC7; ANAPC5; FBXO5; ANAPC10; PSMD13;	GO:1901990~regulation of mitotic cell cycle phase transition	47	80	58.75	0	0	0	0	0	0	0
down	ATP6V0E1; ATP6V1G1; IDE; PTPN2; ATP6V1B2; ATP6V1C1; ATP6V1E1; SREBF1; ATP6V1A; GPLD1; GAB1; EIF4EBP1; ATP6V1F; ATP6V0D2; ATP6V1C2; RARRES2; SORBS1; NDEL1; ATP6V0A4; BAIAP2; ATP6V1D; GRB14; GRB7; FOXO6;	GO:0008286~insulin receptor signaling pathway	24	88	27.2727272727273	0.0001004473380195	0.00308586667198859	0.674805216815033	0.697405867869422	0.506656372970382	0.674805216815033	0.0290774332392893
