DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	IGLV8-61; IGLV7-46; IGLV2-18; IGLV3-16; IGLV3-12; IGLV3-10; IGLV5-45; IGLV1-36; IGLV9-49; TRBJ2-3; TRBV27; CD8B; HLA-DMB; CD1C; CD79B; BTNL8; NLRP10; CLEC10A; ZNF683; SIGLEC10; CLEC4A; SIT1;	GO:0002250~adaptive immune response	22	347	6.34005763688761	0	0	0	0	0	0	0
up	IGLV3-12; IGLV3-21; IGLV7-46; IGLV5-45; IGLV3-19; IGLV9-49; IGLV2-23; IGLV2-8; IGLV3-16; IGLV6-57; IGLV1-40; IGLV3-1; IGLV3-25; IGLV8-61; IGLV2-18; IGLV1-36; IGLV7-43; IGLV3-27; IGLV1-51; IGLV1-47; IGLV3-10;	GO:0002377~immunoglobulin production	21	107	19.6261682242991	0	0	0	0	0	0	0
up	IGLC7; HP; IGLV1-47; IGLV1-51; IGLV1-40; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-48; IGHV3-23; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHA2; IGLV7-43; IGLC6; SAA1; FOLR2; IGHV1-2; FCGR2B; HBA1; IGLV3-21;	GO:0006898~receptor-mediated endocytosis	32	160	20	0	0	0	0	0	0	0
up	IGHV4-39; IGHV1-69; IGLL5; IGHG2; IGHV3-30; IGHV1-2; IGHV4-4; TRDC; IGLC6; IGHV3-64; IGHV3-72; IGHA2; IGHV1-3; IGHG4; IGHV3-15; IGHV3-49; IGHV1-69-2; IGHV3-20; IGHV3-21; IGLC7; IGHV3-23; IGHV2-70; IGHV3-53; IGHG3; IGHV3-7; IGHV2-5; IGHD; IGHV2-26; IGHV3-73; IGKC; IGHV6-1; IGHV4-31; IGHV3-48; IGHV4-59;	GO:0006910~phagocytosis, recognition	34	99	34.3434343434343	0	0	0	0	0	0	0
up	CCL21; NCR3; LY86; ORM1; KRT16; FOLR2; AZU1; FCGR2B; CNR2; CARD18; TNFAIP6; FUT7; NLRP10; PLD4; PROK2; PF4; IL37; PTGDR; ACKR1; CCL23; PF4V1; IL36G; XCL1; CCR2; GGT5; XCL2;	GO:0006954~inflammatory response	26	381	6.8241469816273	0	0	0	0	0	0	0
up	IGLC7; FCN1; CFD; IGLV1-47; IGLV1-51; IGLV1-40; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-48; IGHV3-23; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG2; IGHG3; IGHG4; C1QA; C1QB; IGLV7-43; IGLC6; IGHV1-2; IGLV3-21;	GO:0006956~complement activation	33	92	35.8695652173913	0	0	0	0	0	0	0
up	IGLC7; IGLV1-47; IGLV1-51; IGLV1-40; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-48; IGHV3-23; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG2; IGHG3; IGHG4; C1QA; C1QB; IGLV7-43; IGLC6; IGHV1-2; IGLV3-21; TRDC; IGHV4-4; IGHV3-21; IGHV3-20; IGHD; IGHV1-69-2; IGHV3-49; IGHV4-31; IGLL5; IGHV2-26; IGHV3-15; IGHV6-1; IGHV3-64; IGHV1-3; IGHV3-72; IGHA2; IGHV3-73;	GO:0006958~complement activation, classical pathway	48	161	29.8136645962733	0	0	0	0	0	0	0
up	IGLC7; IGLV1-47; IGLV1-51; IGLV1-40; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-48; IGHV3-23; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG2; IGHG3; IGHG4; C1QA; C1QB; IGLV7-43; IGLC6; CD19; IGHV1-2; IGLV3-21; CR1L;	GO:0030449~regulation of complement activation	33	113	29.2035398230088	0	0	0	0	0	0	0
up	IGLC7; IGLV1-47; IGLV1-51; IGLV1-40; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-48; IGHV3-23; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGLV7-43; IGLC6; IGHV1-2; IGLV3-21;	GO:0038095~Fc-epsilon receptor signaling pathway	26	171	15.2046783625731	0	0	0	0	0	0	0
up	HP; ELANE; ANXA3; LCN2; CEBPE; WFDC12; TREM2; SLAMF8; ADAMTS5; IGHV3-48; IGHV6-1; GSDMA; IGHG2; IGHG3; IGHV3-53; IGLC6; IGHV3-73; IGHV1-2; IGHV3-30; IGHA2; IGHV3-72; IGLL5; IGHV2-5; IGHD; IGHV3-49; IGHV2-70; IGHV3-7; IGHV3-15; IGHV3-64; IGHV3-23; IGHV1-69; IGHV1-69-2; IGHV4-31; IGLC7; TRDC; IGHV3-20; IGKC; IGHV4-39; IGHV2-26; IGHV4-4; IGHV3-21; IGHV4-59; IGHV1-3; IGHG4;	GO:0042742~defense response to bacterium	44	216	20.3703703703704	0	0	0	0	0	0	0
