DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	IGKV2-28; IGKV2D-30; IGKV3D-20; IGKV1-12; IGKV2-29; FCN1; C1R; IGKV1D-33; IGKV1-33; IGKV1-39; IGKV1-17; IGKV1D-16; IGKV1-5; IGKV1D-12; IGKV2D-40; IGKV2D-28; IGKV3-20; IGKV3-15; IGLV1-44; IGLV1-47; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-48; IGHV3-23; IGHV3-13; IGHV3-53; IGHV3-30; IGHV3-33; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG2; IGHG3; C1QA; C1QB; C1QC; IGLV7-43; IGKV1-16; IGKV1D-39; IGKV3-11; IGKV2-30; IGKV4-1; IGKV5-2; IGHV4-34; C1S; IGLC2; IGLC3; C7; IGHV1-2; MASP1;	GO:0006956~complement activation	64	92	69.5652173913043	0	0	0	0	0	0	0
up	IGKV2-28; IGKV2D-30; TRAV19; IGKV3D-20; IGKV1-12; IGKV2-29; CD300LB; LILRA1; NCR1; IGKV1D-33; IGKV1-33; IGKV1-39; IGKV1-17; IGKV1D-16; IGKV1-5; IGKV1D-12; IGKV2D-40; IGKV2D-28; IGKV3-20; IGKV3-15; IGLV1-44; IGLV1-47; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-48; IGHV3-23; IGHV3-13; IGHV3-53; IGHV3-30; IGHV3-33; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGLV7-43; IGKV1-16; IGKV1D-39; IGKV3-11; TRBV7-9; CD1A; IGKV2-30; IGKV4-1; IGKV5-2; IGHV4-34; IGLC2; IGLC3; CD8B; VCAM1; IGHV1-2; KLRC1; CD1B; CD1C; CD40LG; FCGR2B; ICAM3; SFTPD; CXADR; CD300E; COLEC12; TREML2; TREML4; CD300LD; LILRB2; LILRB1; RAET1E; CD300LF; ULBP1; TREM2; CD300A; SIGLEC7; BTNL8; BTNL2; BTN1A1; HHLA2; VTCN1;	GO:0050776~regulation of immune response	88	216	40.7407407407407	0	0	0	0	0	0	0
down	TNFRSF10A; SIVA1; PDPK1; TNFSF12; TNF; TNFRSF1B; CD70; GSK3A; TRADD;	GO:0097191~extrinsic apoptotic signaling pathway	9	44	20.4545454545455	0.00010319128013291	0.0211255481827671	0.378505615527548	0.380259867289808	0.356686299026677	0.378505615527548	0.185680410449228
down	USP19; ESR1; GATA3; PSMA2; PSMB8; PSMB9; PSMB10; USP11; RAD23A; ACTB; RHOA; PSME1; TAF10; USP51; ASXL1; TNIP2; USP13; OTUB1; OTUD5; INO80B; USP21; PSME2; USP20; IKBKG;	GO:0016579~protein deubiquitination	24	263	9.1254752851711	0.00012616483988459	0.0240501438790552	0.462646467856793	0.464917434974716	0.405597252209123	0.462646467856793	0.211385785031073
down	CXCL10; IRF2; IFNAR2; CXCL9; IRF3; NCBP3; ZC3HAV1; IFNE; APOBEC3F; APOBEC3D; ISG20; DHX58; POLR3C; UNC93B1; CARD9; APOBEC3G; ZCCHC3; ABCF3; PYCARD; AICDA;	GO:0051607~defense response to virus	20	198	10.1010101010101	0.00013052995321061	0.0240501438790552	0.478522808470103	0.481002877581105	0.413797901940073	0.478522808470103	0.211385785031073
down	UBE2L6; CCDC22; HLA-A; TRIM21; UBA7; HERC1; RNF220; RNF20; KLHL24; DET1; UBE2Q1; SYVN1; ZC3HC1; RNF130; UBE2J2; PAF1; DTX3; LRRC29; RAB40A; KCTD13; RNF34; RNF25; NEURL4; MED10; JADE2; ASB6; KLHL3; NUB1; RNF215; CHFR; CDC27; RNF126; CNOT4; RNF115;	GO:0016567~protein ubiquitination	34	444	7.65765765765766	0.00014723047423514	0.0246611044343875	0.539452457597587	0.542544297556525	0.442869266499329	0.539452457597587	0.216755747774805
up	NOP56; DKC1; NPM3; RPP40; RPS17; NOP14; TBL3; NOLC1; WDR43; WDR75; RBFA; UTP15; UTP4; EXOSC8; RRP36; MPHOSPH6; RPP25; WDR18; UTP14A; WDR12; DDX47; NOL6; NOL11; ISG20L2; UTP3; DDX21; DCAF13; UTP6; MRM2; NOB1; WDR3; PA2G4; DDX52; UTP11; SBDS; DDX10; EBNA1BP2; POP4; RRP1; MRTO4; ESF1; PIH1D2;	GO:0006364~rRNA processing	42	139	30.2158273381295	0.00015393373241046	0.0387616979265879	1	1	0.795971366865448	0.999999727234151	0.362966641906484
down	IRGM; CTSH; TRIM21; RAD23A; SERF2; KDM8; CREBBP; CHFR; RNF5;	GO:0031648~protein destabilization	9	49	18.3673469387755	0.0002111466557938	0.0338293663739203	0.773430200172702	0.778075426600166	0.527233199517127	0.773430200172702	0.297339059758499
down	KIF2A; TNFSF12; VAMP5; ANXA13; PTPN6; FXR1; CCDC85B; ZNF423; TSNAXIP1; ALKBH5; FCRLA; ZSCAN2; PEG10; GGN; GPSM1; ARHGAP24; MYCBPAP; M1AP; PBXIP1; EID2B; CFAP54; ODF3; CDHR5; SH2D2A; CCDC87; HSPB11; DLX1; PRRC2C; RARA; FLI1; NR1H2; NR2E3; HNF4A; SPDEF; ELK4; FOXD2; FYN; POU2F1; HDX; ONECUT2;	GO:0030154~cell differentiation	40	572	6.99300699300699	0.00024220604762414	0.0344507157482741	0.886716340352011	0.892529285494991	0.558769351868913	0.886716340352011	0.302800333750741
down	CCDC78; NPHP1; LRRC56; SAXO1; KCTD17; PIFO; WRAP73; KIF17;	GO:0030030~cell projection organization	8	39	20.5128205128205	0.0002447508259703	0.0344507157482741	0.895788023051327	0.901906793700585	0.561158726081351	0.895788023051327	0.302800333750741
