DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	SLC26A4; GABRR1; ANO4; ANO1;	GO:1902476~chloride transmembrane transport	4	97	4.12371134020619	0.00010896523335868	0.00968233930701433	0.0671225837489482	0.0677763751491003	0.0642121678953476	0.0671225837489482	0.0678824877859134
up	COL4A3; LAMC2; OLFM4; PCDHGC5; PCDHGB2; ICAM5; PCDHGB1;	GO:0007155~cell adhesion	7	454	1.54185022026432	0.00013550471618117	0.0105354916830866	0.0833354004514247	0.084283933464693	0.0769334438765517	0.0833354004514247	0.0738639044572229
up	TERT; SFRP1; SCN2A; PPARGC1A;	GO:0071456~cellular response to hypoxia	4	111	3.6036036036036	0.00017976452845935	0.0124237263001912	0.110375420474046	0.111813536701721	0.0932977902704071	0.110375420474046	0.0871022406968632
down	CCL3; CCL2; FOLR2; CCR2; CCL23; S100A12; PTPRO; CX3CL1; CCL20; CCL14; CCL4; CCL18; CCL21; CCL19; CCL16; CCL11; CCL1; XCL2; CCL8; XCL1;	GO:0002548~monocyte chemotaxis	20	44	45.4545454545455	0.00020566371907726	0.173592114253675	1	1	0.999999999999924	0.999999999999924	1
up	PTHLH; ADRA1D; LAMC2; SFRP1; IL31RA; HOXC10; CSF3;	GO:0008284~positive regulation of cell population proliferation	7	490	1.42857142857143	0.00021427043125321	0.01332762082395	0.131347774358222	0.1332762082395	0.104135429589063	0.131347774358222	0.0934394085055106
down	IRF6; IFNG; HLA-DRA; HLA-DQA2; HLA-DQA1; HLA-DRB1; HLA-A; HLA-DPB1; HLA-DQB2; IRF1; IFI30; IFNGR1; HLA-G; VCAM1; TRIM21; HLA-DPA1; GBP2; IFNGR2; STAT1; B2M; IRF9; IRF8; IRF4; OASL; HLA-DRB5; FCGR1B; IRF7;	GO:0060333~interferon-gamma-mediated signaling pathway	27	72	37.5	0.00023287558447215	0.173592114253675	1	1	0.999999999999924	0.999999999999924	1
up	COL4A3; LAMC2; LAMA3; ICAM5; COL22A1;	GO:0030198~extracellular matrix organization	5	230	2.17391304347826	0.00027462438755954	0.0148759087867415	0.168070125186439	0.170816369062035	0.120285481751079	0.168070125186439	0.104294392553335
up	CCL24; CSF3; CCL26;	GO:0030838~positive regulation of actin filament polymerization	3	51	5.88235294117647	0.00030809283078958	0.0148759087867415	0.188244719612437	0.191633740751122	0.129031322464536	0.188244719612437	0.104294392553335
down	MRPL33; MRPS35; MRPS36; MRPS15; MRPS21; MRPS6; MRPL28; MRPL51; MRPL54; MRPL14; MRPL21; MRPL52; MRPL50; MRPL30; CHCHD1; GFM1; MRPL34; MRPL45; MRPL32; MRPL20; MRPL1; MRPL44; MRPL47; MRPL40; MRPL17; MRPL15; MRPS33; MRPS17; MRPS23; MRPL42;	GO:0070125~mitochondrial translational elongation	30	89	33.7078651685393	0.0004785124737564	0.312109761007618	1	1	0.999999999999924	0.999999999999924	1
down	TRAV19; CD300LB; NCR3; TYROBP; CRTAM; IGKV3-20; IGLV1-47; IGLV1-51; IGLV2-14; IGLV2-23; IGLV3-1; IGHV3-23; IGHV4-39; TRBC1; CD3D; HLA-A; CD1A; IGKV2-30; IGKV4-1; IGKV5-2; CD3E; FCGR3A; CD3G; IGLC3; CD8B; IFITM1; CD19; HLA-G; LAG3; VCAM1; CD22; IGHV1-2; CD40; KLRC1; CD34; CD1B; CD1C; CD40LG; FCGR2B; ICAM3; CD200; B2M; COLEC12; LAIR1; CD300LG; LILRB2; LILRB1; CD300LF; NECTIN2; IRF7; SLAMF7; TREM2; CD300A; BTNL8; ICOSLG; BTNL2; BTN1A1;	GO:0050776~regulation of immune response	57	216	26.3888888888889	0.00054421701239404	0.31552493007468	1	1	0.999999999999924	0.999999999999924	1
