DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	ALDH1L1; CH25H; SOD2; MGST1; BMP2; VCAM1; MAOA; HSD11B1; SPR; HSD17B2; AKR1C3; ALDH3B1; ALDH3A2; AKR1C2; HSD11B2; AKR1C1; AOX1; CYP24A1; SELENBP1; PTGR1; CYP1B1; PHYHD1; HSDL2; FOXRED2; FAXDC2; IL4I1; VAT1L; CYP26B1; CYP39A1; AASS; PCYOX1; PTGES;	GO:0055114~oxidation-reduction process	32	526	6.08365019011407	0	0	0	0	0	0	0
down	SNAP23; PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; CHUK; PSMD3; SEC22B; PSMD10; ITGAV; PSMC3; ITGB5; PSMB1; PSMA1; PSMA3; PSMA4; CALR; PSMA5; PSMB4; PSMB6; PSMB5; PDIA3; PSMC2; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; PSMD4; PSMA6; PSME3; PSMC5; PSMD2; PSME4; PSMD6; VAMP3; PSMD5; PSMF1; PSMB7; PSMD1; PSMD13; IKBKG;	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	43	75	57.3333333333333	0	0	0	0	0	0	0
down	NDUFS8; NDUFA4; NDUFAB1; NDUFA1; NDUFS4; NDUFB5; NDUFB3; NDUFC1; NDUFA2; NDUFS5; COQ9; NDUFS7; NDUFS2; NDUFS6; NDUFB1; NDUFS3; NDUFB6; NDUFA3; NDUFB4; NDUFB8; NDUFB2; NDUFC2; MT-ND2; MT-ND3; MT-ND4L; MT-ND4; MT-ND5; MT-ND6; DLD; NDUFB7; NDUFS1; NDUFV1; NDUFA8; NDUFV3; NDUFA6; NDUFA9; NDUFA11; NDUFB11; NDUFA13; NDUFA12; NDUFAF1; NDUFB9;	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	42	49	85.7142857142857	0	0	0	0	0	0	0
down	POLR2D; AQR; ERCC1; UBB; UBC; ERCC2; POLR2C; POLR2E; ERCC3; TCEA1; POLR2A; POLR2B; GTF2H1; RFC4; RFC2; POLR2I; POLD2; LIG3; CDK7; CCNH; MNAT1; POLR2H; POLR2J; POLR2K; POLR2F; POLR2G; POLR2L; RBX1; UBA52; EP300; GPS1; ERCC8; CUL4A; GTF2H3; DDB1; GTF2H5; COPS5; USP7; ZNF830; COPS4; COPS7B; POLD4; POLK; COPS7A; PRPF19; PPIE; COPS3;	GO:0006283~transcription-coupled nucleotide-excision repair	47	73	64.3835616438356	0	0	0	0	0	0	0
down	SUPT5H; ELL2; POLR2D; CCNT1; CCNK; GTF2F2; ERCC2; NELFE; POLR2C; POLR2E; ERCC3; TCEA1; POLR2A; POLR2B; GTF2H1; GTF2F1; POLR2I; MLLT3; CDK7; CDK9; CCNH; MNAT1; NCBP2; POLR2H; POLR2J; POLR2K; ELL; POLR2F; POLR2G; POLR2L; MLLT1; SSRP1; NCBP1; GTF2H3; ADRM1; CDC73; GTF2H5; SUPT6H; NELFCD; LEO1; NELFB; RTF1; EAF2; ELP4; EAF1; IWS1; WDR61; ENY2; AFF4; CTDP1; CDK13; PBRM1;	GO:0006368~transcription elongation from RNA polymerase II promoter	52	71	73.2394366197183	0	0	0	0	0	0	0
down	POLR2D; RBFOX2; FIBP; FRS3; FGF18; FGF1; FGF2; FGFR1; GTF2F2; POLR2C; POLR2E; CBL; ANOS1; POLR2A; PTBP1; MAPK1; POLR2B; HNRNPH1; GTF2F1; POLR2I; CRKL; IQGAP1; HNRNPM; NCBP2; POLR2H; POLR2J; HNRNPF; NDST1; POLR2K; RAB14; POLR2F; POLR2G; POLR2L; GRB2; TIAL1; PTPN11; NCBP1; SPRED2; SPRED1; FGFRL1; FRS2; KIF16B; FGF22; FLRT1; KL; SHOC2;	GO:0008543~fibroblast growth factor receptor signaling pathway	46	79	58.2278481012658	0	0	0	0	0	0	0
down	PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; PSMD3; RAD21; PSMD10; PSMC3; PSMB1; PSMA1; PSMA3; PSMA4; PSMA5; PSMB4; PSMB6; PSMB5; PSMC2; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; PSMD4; PSMA6; PSME3; PSMC5; RBX1; SKP1; PSMD2; CUL1; FHL1; PSME4; PSMD6; PSMD5; MIIP; PSMF1; PINX1; USP47; PSMB7; PSMD1; FBXL7; PSMD13;	GO:0010972~negative regulation of G2/M transition of mitotic cell cycle	43	56	76.7857142857143	0	0	0	0	0	0	0
down	POM121C; TAF4; IPO5; PSMA7; OGT; MAP3K7; SYNGR2; SGTA; CREB3; BNIP3L; SYNCRIP; CCNT1; KIN; BRD4; RNGTT; KDM4A; ANKRD17; KHDRBS3; PRKRA; NUP155; RNF8; ATG12; UBR5; RTN3; SNAPIN; IPO7; AHSA1; STAU1; MMP1; TP53; HSPB1; SLC25A5; KRT18; RB1; ANXA2; KRT7; POLA1; CALM1; HSPD1; HSPA8; TOP1; SLC25A4; SRC; FDPS; CREB1; ATF7; PSMC3; ERCC2; POLR2E; ERCC3; TBP; CCNA2; RAB6A; PSMB1; VDAC1; HNRNPA2B1; POLR2A; ACKR3; BRD2; PSMA3; PSMA4; MSN; CANX; PSMB4; PSMB6; PSMB5; MAPK1; GTF2E1; SHC1; PML; YWHAB; CTNNB1; TRIM23; RANBP1; CBX5; IQGAP1; CD151; TUFM; PSMB3; PSMB2; NUP153; RANBP2; BCAP31; IRAK1; USP11; GTF2A2; MSH6; NUP98; COPB1; RAD23A; SEC13; NUP107; ABCE1; PSME3; RHOA; HNRNPK; PPP1CA; YWHAE; RAN; RBX1; GRB2; SUMO1; DYNLL1; SKP1; UBE2I; FOXK1; GTF2B; HSF1; SET; RELA; EIF4G1; UBE3A; C1QBP; KLC1; SSRP1; VAC14; EP300; DLG1; BNIP1; BNIP3; NFX1; IK; CALCOCO2; FADD; TRIM28; G3BP1; DYNC1I2; SF3B2; RIPK1; CUL1; CUL2; CUL4A; DYRK1A; CACNA1C; CDK13; KEAP1; FKBP8; BECN1; RRP1B; CUL7; EIF4H; ZMYND11; TRAM1; ITSN1; NFE2L2; DDB1; BAK1; MICB; MICA; SMU1; ZC3H12A; NUP188; UBR4; E4F1; TAPT1; SRCAP; SUPT6H; SND1; EIF3M; NUP54; WAPL; SH3RF1; NLRX1; ALYREF; SERINC5; CARM1; VRK2; TICAM1; ABI1; RPTOR; NUP93; PDZD8; NUP43; GADD45GIP1; DNAJB14; SLC20A1; DDX1; GBF1; NUP205; UPF1; KAT5; USP7; CUL5; CREB3L1; SIRT1; SEH1L; MCRS1; BICD1; POM121; PRMT6; VPS35; SRPK1; SPEN; PSMB7; NUP88; MXRA8; YIPF4; DERL1; NUP58; CADM1; RBCK1; ULBP2; ULBP1; DERL2; RBM38; ACBD3; CCDC86; AZI2; TMEM134; COPS7B; XPO5; UBN1; AAAS; RNF216; UCKL1; KCTD5; DNAJB12; NDUFA13; VAPA; MDFIC; VPS29; COPS7A; FBXW11; RCOR1; APLN; G3BP2; BTRC; NCKAP1; AP3M1; DCAF1; YTHDF2; HCFC2; DYNC1LI1; IKBKG; WASF2; IVNS1ABP;	GO:0016032~viral process	236	456	51.7543859649123	0	0	0	0	0	0	0
down	LAMTOR5; PRKAB2; ATG13; ATP6V1G1; ULK1; VPS26A; ERN1; GAPDH; CAPNS1; CAPN1; UCHL1; PRKACA; ATP6V1E1; MTOR; CASP3; MAPK8; NEDD4; PRKAG1; ATP6V0D1; CDK5; PRKAA1; RHEB; LAMTOR1; RRAGA; EXOC8; RPTOR; ATP6V0A1; VPS35; ATP6V0B; ATG101; ATP13A2; HDAC6; PRKAG2; LAMTOR3; UBQLN2; EXOC7; LAMTOR2; SH3GLB1; PRKAB1; ATP6V0A2; ATP6V1D; UBQLN1;	GO:0016241~regulation of macroautophagy	42	71	59.1549295774648	0	0	0	0	0	0	0
down	UBA6; UBE2QL1; RNF103; SOCS7; SOCS6; AREL1; TRIM24; RNF113A; PJA2; PEX10; CCDC22; PPP1R11; RNF40; PDCD6; PEX14; KLHL18; ARIH2; HERC2; BCL10; FBXO45; UBB; UBC; UCHL3; TRIM21; UBA1; CBL; AKT1; TRIM23; VHL; CCNF; USP5; NEDD4; CDC34; UBE2A; VCP; UBE2G2; CDC42; UBE2M; UBE2K; UBE2N; DCAF7; UBE2G1; UBE2D2; RBX1; UBA52; UBE2B; SKP1; UBE2L3; PRKDC; XIAP; NFX1; TRIM32; TRIM28; OS9; MED21; CUL1; CUL2; CUL3; CUL4A; TNFAIP1; KEAP1; CUL7; HERPUD1; LRRC41; MED1; UBE2V2; NEDD8; NFE2L2; DDB1; HIF1A; UBE2S; KCTD21; DCAF6; DCAF10; HECTD3; UBR4; DCAF12; RNF220; RNF123; E4F1; KCTD11; SPOPL; SDE2; CDC73; MED27; TRAF7; KLHL17; RNF111; KCTD9; RRAGA; BRAP; UBE2Q1; SYVN1; ZNF598; CAND1; FBXO11; MIB1; UBR1; KLHL7; HACE1; RNF168; UBE2J2; FBXW8; FBXL6; WDTC1; ARRDC1; LZTR1; COMMD1; UBR7; KCTD6; RNF214; FBXO25; DCAF11; TRPC4AP; DCAF4; NSMCE1; TRIM41; LEO1; UBE2Q2; PCNP; LMO7; SOCS4; KCTD13; RTF1; PEX13; USP9X; USP7; CUL5; RNF34; UBE2F; MUL1; SPSB1; RNF25; OTULIN; BIRC7; RSPRY1; SIRT1; TRIM11; TSPAN17; MED8; ITCH; NEURL4; FEM1C; RNF170; RNF145; RCHY1; UHRF2; ASB2; RAB40C; BARD1; FEM1A; UBAC1; WAC; MED10; DERL1; TRIM62; RNF26; WDR61; WWTR1; MKRN2; BTBD1; KLHL25; IRF2BPL; GAN; KCTD10; UBE2Z; RNF121; MED20; MAGEF1; SMURF1; TRIM39; BIRC6; TULP4; ATG3; DCAF13; RLIM; ASB6; ANAPC11; WSB2; KCMF1; RNF181; KLHL8; KLHL9; SAE1; RNF7; RNF14; PEF1; KLHL21; FBXL7; MID2; FEM1B; FBXO10; FBXO9; FBXW11; FBXO5; FBXO4; FBXL3; ZNRF3; STUB1; RNF24; BTRC; KLHL20; UBE2D4; NOSIP; UBE2J1; FBXO7; DCAF1; ARIH1; ASB3; ASB1; NUB1; RNF215; MGRN1; MIB2; HUWE1; CHFR; CDC27; CDC16; AMFR; DCAF15; PJA1; HECW1; RNF126; ANAPC7; CNOT4; SMURF2; RNF115; UHRF1; CDC23; RNF8;	GO:0016567~protein ubiquitination	230	444	51.8018018018018	0	0	0	0	0	0	0
