feature	factor	value	view
A2M	Factor1	0.024827093217075498	Human transcriptome
A2ML1	Factor1	-0.0025988466717560103	Human transcriptome
A4GALT	Factor1	2.498469121511089e-5	Human transcriptome
AAAS	Factor1	1.480699544062615e-4	Human transcriptome
AACS	Factor1	0.03412104126639109	Human transcriptome
AAGAB	Factor1	7.325266673934561e-6	Human transcriptome
AAK1	Factor1	0.040208088433035485	Human transcriptome
AAMP	Factor1	0.028547799987497086	Human transcriptome
AAR2	Factor1	7.184275940526493e-5	Human transcriptome
AARS	Factor1	0.028142811799246333	Human transcriptome
AARS2	Factor1	0.009757440299020925	Human transcriptome
AASDH	Factor1	1.40921475419179e-5	Human transcriptome
AASDHPPT	Factor1	-6.777439279449916e-5	Human transcriptome
AASS	Factor1	0.006801533768450855	Human transcriptome
AATBC	Factor1	1.0030548753650992e-4	Human transcriptome
AATF	Factor1	0.030244761908447926	Human transcriptome
AATK	Factor1	0.007508114664026368	Human transcriptome
ABAT	Factor1	0.017559517540822186	Human transcriptome
ABCA1	Factor1	0.002306263518363148	Human transcriptome
ABCA12	Factor1	-2.891553368945737e-4	Human transcriptome
ABCA13	Factor1	7.266007982617755e-5	Human transcriptome
ABCA2	Factor1	0.01130590949476808	Human transcriptome
ABCA3	Factor1	0.0013130271997528124	Human transcriptome
ABCA5	Factor1	0.026376952759727023	Human transcriptome
ABCA7	Factor1	3.8718498158095115e-5	Human transcriptome
ABCB1	Factor1	0.0026007919334894596	Human transcriptome
ABCB10	Factor1	6.379320957504901e-5	Human transcriptome
ABCB7	Factor1	0.007860321854323296	Human transcriptome
ABCB8	Factor1	0.01094067737487332	Human transcriptome
ABCC1	Factor1	0.042555906358667746	Human transcriptome
ABCC10	Factor1	0.009592437972379748	Human transcriptome
ABCC3	Factor1	0.011435980116533366	Human transcriptome
ABCC4	Factor1	-1.0042615570602805e-5	Human transcriptome
ABCC5	Factor1	0.03128288521892353	Human transcriptome
ABCD3	Factor1	0.037651820601424024	Human transcriptome
ABCD4	Factor1	1.6268785439596393e-4	Human transcriptome
ABCE1	Factor1	-9.2516349055397e-5	Human transcriptome
ABCF1	Factor1	0.02419475865818531	Human transcriptome
ABCF2	Factor1	1.0134671530826551e-5	Human transcriptome
ABCF3	Factor1	0.01714128544132786	Human transcriptome
ABCG1	Factor1	0.003275817918924766	Human transcriptome
ABHD10	Factor1	1.980086885368871e-5	Human transcriptome
ABHD11	Factor1	0.0077873307898199224	Human transcriptome
ABHD12	Factor1	-1.3588599788238597e-4	Human transcriptome
ABHD13	Factor1	-5.333643417747029e-5	Human transcriptome
ABHD14B	Factor1	0.009743749389847657	Human transcriptome
ABHD15	Factor1	2.1809247978522293e-5	Human transcriptome
ABHD17A	Factor1	0.014099013836453464	Human transcriptome
ABHD17B	Factor1	0.011353656824702366	Human transcriptome
ABHD17C	Factor1	0.027923076856657594	Human transcriptome
ABHD18	Factor1	0.00583529191314823	Human transcriptome
ABHD2	Factor1	0.032948807002716504	Human transcriptome
ABHD3	Factor1	0.01835253230956512	Human transcriptome
ABHD4	Factor1	0.019919534678300408	Human transcriptome
ABHD5	Factor1	-3.9224045884008195e-4	Human transcriptome
ABHD6	Factor1	0.003018454077432842	Human transcriptome
ABI1	Factor1	0.03006246728811929	Human transcriptome
ABI2	Factor1	0.011800141498516567	Human transcriptome
ABI3BP	Factor1	0.0010009635967663916	Human transcriptome
ABL1	Factor1	0.02337874862316547	Human transcriptome
ABL2	Factor1	6.47602779522809e-4	Human transcriptome
ABLIM1	Factor1	0.0018508818815868799	Human transcriptome
ABLIM2	Factor1	0.014302518916880756	Human transcriptome
ABLIM3	Factor1	-0.011318365111641545	Human transcriptome
ABO	Factor1	0.01855945201074585	Human transcriptome
ABR	Factor1	0.0678069121890776	Human transcriptome
ABRACL	Factor1	-8.42761673866324e-5	Human transcriptome
ABT1	Factor1	1.948646734663736e-6	Human transcriptome
ABTB2	Factor1	-5.6975744585818284e-5	Human transcriptome
AC000123.2	Factor1	0.005031836282874736	Human transcriptome
AC004951.5	Factor1	0.006146883958812697	Human transcriptome
AC005154.6	Factor1	0.01928404579569153	Human transcriptome
AC005532.5	Factor1	0.009582393600255165	Human transcriptome
AC005682.5	Factor1	1.2650152007986316e-4	Human transcriptome
AC006262.5	Factor1	4.0525755339492294e-4	Human transcriptome
AC006978.6	Factor1	1.8730498258952535e-5	Human transcriptome
AC009237.8	Factor1	-1.729671528131815e-4	Human transcriptome
AC009948.5	Factor1	2.6181255249965035e-4	Human transcriptome
AC010969.1	Factor1	-3.185128027723536e-4	Human transcriptome
AC012613.2	Factor1	5.630978203158878e-5	Human transcriptome
AC013461.1	Factor1	0.001199363447700407	Human transcriptome
AC017048.1	Factor1	-3.488327518609302e-5	Human transcriptome
AC017048.2	Factor1	-3.541152318174185e-5	Human transcriptome
AC024560.3	Factor1	0.01078024724917629	Human transcriptome
AC025335.1	Factor1	0.002462402791194012	Human transcriptome
AC074286.1	Factor1	0.004847306553775097	Human transcriptome
AC078842.4	Factor1	-2.0296816410882818e-4	Human transcriptome
AC079630.2	Factor1	-4.006741686351075e-5	Human transcriptome
AC084082.3	Factor1	-3.911475910613458e-4	Human transcriptome
AC092162.1	Factor1	-1.6697642259211394e-4	Human transcriptome
AC093323.3	Factor1	4.478759938026085e-5	Human transcriptome
AC093381.2	Factor1	-8.28262456005785e-4	Human transcriptome
AC093838.4	Factor1	0.0055315932052196854	Human transcriptome
AC098617.1	Factor1	-2.0194349848012263e-4	Human transcriptome
AC103563.8	Factor1	-8.82033230927944e-5	Human transcriptome
AC103563.9	Factor1	0.0022108269860054573	Human transcriptome
AC108066.1	Factor1	-3.334214704578076e-4	Human transcriptome
AC114812.10	Factor1	-6.534617425897554e-5	Human transcriptome
AC114812.8	Factor1	-1.790018283141567e-4	Human transcriptome
AC114812.9	Factor1	-3.174781234742655e-5	Human transcriptome
AC118754.4	Factor1	-5.853814775383127e-5	Human transcriptome
AC137932.5	Factor1	0.003182887246445411	Human transcriptome
AC144831.1	Factor1	0.005544253822002892	Human transcriptome
ACAA1	Factor1	0.026831851585729774	Human transcriptome
ACAA2	Factor1	6.139293044633457e-5	Human transcriptome
ACACA	Factor1	0.04685862241903869	Human transcriptome
ACACB	Factor1	0.0016047026444510853	Human transcriptome
ACAD10	Factor1	0.010155378455578776	Human transcriptome
ACAD8	Factor1	0.008501570435202303	Human transcriptome
ACAD9	Factor1	0.019598669177389838	Human transcriptome
ACADM	Factor1	0.0013293147121491008	Human transcriptome
ACADS	Factor1	4.2945492470368626e-5	Human transcriptome
ACADSB	Factor1	0.01388298511086888	Human transcriptome
ACADVL	Factor1	0.0374996752747753	Human transcriptome
ACAP2	Factor1	0.040434609860552355	Human transcriptome
ACAP3	Factor1	0.048372908807547285	Human transcriptome
ACAT1	Factor1	0.007945252584334908	Human transcriptome
ACAT2	Factor1	0.011246416695316895	Human transcriptome
ACBD3	Factor1	1.9295609426900437e-4	Human transcriptome
ACBD5	Factor1	0.012883924867885579	Human transcriptome
ACBD6	Factor1	0.009053772358932457	Human transcriptome
ACCS	Factor1	0.0031126045714130845	Human transcriptome
ACD	Factor1	2.8122853303072498e-5	Human transcriptome
ACER1	Factor1	0.01280123816071265	Human transcriptome
ACER3	Factor1	6.607936341192057e-7	Human transcriptome
ACIN1	Factor1	0.05894999513333567	Human transcriptome
ACKR1	Factor1	-3.551146296821476e-5	Human transcriptome
ACKR3	Factor1	7.902561299794466e-5	Human transcriptome
ACLY	Factor1	0.03813766040455342	Human transcriptome
ACO1	Factor1	0.02303510040693807	Human transcriptome
ACO2	Factor1	0.024848855626098176	Human transcriptome
ACOT11	Factor1	1.0535775016026097e-5	Human transcriptome
ACOT13	Factor1	1.7926787642437618e-5	Human transcriptome
ACOT2	Factor1	0.0023185439579042366	Human transcriptome
ACOT4	Factor1	4.366500618698714e-4	Human transcriptome
ACOT7	Factor1	2.59741034024994e-5	Human transcriptome
ACOT8	Factor1	0.0043108059013300636	Human transcriptome
ACOT9	Factor1	1.1800224426392637e-4	Human transcriptome
ACOX1	Factor1	-5.564661590062653e-4	Human transcriptome
ACOX3	Factor1	0.04074109042619504	Human transcriptome
ACP1	Factor1	-4.8183134112233433e-5	Human transcriptome
ACP2	Factor1	6.422039991772321e-6	Human transcriptome
ACP5	Factor1	2.440143744886467e-4	Human transcriptome
ACP6	Factor1	0.0075972093040229186	Human transcriptome
ACPP	Factor1	0.035398455701127464	Human transcriptome
ACSF2	Factor1	0.006125078292153115	Human transcriptome
ACSF3	Factor1	0.010656530560153124	Human transcriptome
ACSL1	Factor1	0.03923379413077495	Human transcriptome
ACSL3	Factor1	0.03941714970877556	Human transcriptome
ACSL4	Factor1	-8.787256059091413e-5	Human transcriptome
ACSL5	Factor1	3.938345831388186e-5	Human transcriptome
ACSS1	Factor1	0.011826413217371472	Human transcriptome
ACSS2	Factor1	0.018322233191577574	Human transcriptome
ACTA2	Factor1	2.6617203565958044e-4	Human transcriptome
ACTB	Factor1	0.004392971522314274	Human transcriptome
ACTG1	Factor1	0.00423142610271769	Human transcriptome
ACTG2	Factor1	-0.0015275791656924858	Human transcriptome
ACTL6A	Factor1	-3.263542052921795e-5	Human transcriptome
ACTN1	Factor1	0.015618482414037162	Human transcriptome
ACTN4	Factor1	0.005447325625555309	Human transcriptome
ACTR10	Factor1	0.015637884479368643	Human transcriptome
ACTR1A	Factor1	0.030928245715542788	Human transcriptome
ACTR1B	Factor1	0.017184894053956203	Human transcriptome
ACTR2	Factor1	0.004221780369145714	Human transcriptome
ACTR3	Factor1	0.03203366525709467	Human transcriptome
ACTR5	Factor1	0.00436048167006323	Human transcriptome
ACTR6	Factor1	-4.6095305047610346e-5	Human transcriptome
ACTR8	Factor1	0.010047481056806935	Human transcriptome
ACVR1	Factor1	5.401424504361719e-5	Human transcriptome
ACVR1B	Factor1	0.02378953296229432	Human transcriptome
ACVR2A	Factor1	0.008486681683344901	Human transcriptome
ACVR2B	Factor1	2.620077973659247e-4	Human transcriptome
ADA	Factor1	9.617638359229265e-5	Human transcriptome
ADAL	Factor1	2.694455229632729e-4	Human transcriptome
ADAM10	Factor1	0.026979397133406084	Human transcriptome
ADAM12	Factor1	9.072471726551321e-5	Human transcriptome
ADAM15	Factor1	0.05801538421538379	Human transcriptome
ADAM17	Factor1	1.2721192287370526e-4	Human transcriptome
ADAM19	Factor1	0.0012846721083662783	Human transcriptome
ADAM28	Factor1	9.71575314703044e-5	Human transcriptome
ADAM9	Factor1	0.05920340098674585	Human transcriptome
ADAMTS1	Factor1	-5.778867527447097e-4	Human transcriptome
ADAMTS14	Factor1	7.572507011080317e-4	Human transcriptome
ADAMTSL4	Factor1	0.022162565300580406	Human transcriptome
ADAMTSL5	Factor1	0.006424364170296093	Human transcriptome
ADAP1	Factor1	4.1181871576423477e-4	Human transcriptome
ADAR	Factor1	0.05059556450798663	Human transcriptome
ADARB1	Factor1	0.0020718995477181515	Human transcriptome
ADARB2	Factor1	-3.861771077439669e-5	Human transcriptome
ADAT1	Factor1	0.00542087027170561	Human transcriptome
ADAT2	Factor1	0.005940367250099113	Human transcriptome
ADCK1	Factor1	0.001286444093031329	Human transcriptome
ADCK2	Factor1	6.724819407122593e-5	Human transcriptome
ADCK5	Factor1	0.0033943165457091307	Human transcriptome
ADCY3	Factor1	1.2617993314274312e-4	Human transcriptome
ADCY6	Factor1	0.012265654977571845	Human transcriptome
ADCY7	Factor1	0.018061189522148694	Human transcriptome
ADCY9	Factor1	0.02752808863355703	Human transcriptome
