DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	DDX39A; DHX16; SYNCRIP; CDC40; PRPF40A; BCAS2; DNAJC8; PRPF6; SLU7; SNRPA; HSPA8; HNRNPL; DDX5; HNRNPA2B1; POLR2B; HNRNPF; MFAP1; SNRPF; SNRPG; HNRNPU; DHX9; SF3A3; SRSF9; SF3B2; DHX8; CWC27; DDX46; PHF5A; CHERP; GEMIN5; PRPF31; RSRC1; CDC5L; DDX23; SF3B5; WDR33; CSTF2T; RBM22; LSM7; RALY; PRPF19; LSM2; SF3B6; CWF19L2; PSPC1;	GO:0000398~mRNA splicing, via spliceosome	45	246	18.2926829268293	0	0	0	0	0	0	0
up	RPLP1; RPLP2; RPS17; RPSA; RPS2; RPL7; RPS12; RPL13; RPL10; RPL9; RPL4; RPL3; RPL13A; RPS27; RPL27A; RPL5; RPL21; RPS9; RPS5; RPL29; RPL34; DHPS; HARS2; RPL14; RPS3A; RPL15; RPL27; RPL37A; RPL37; RPS7; RPS8; RPS15A; RPS16; RPS14; RPS18; RPS29; RPS13; RPS11; RPL7A; RPS4X; RPL23A; RPL23; RPS15; RPS24; RPS25; RPL30; RPL31; RPL32; RPL11; RPL8; RPS27A; RPL38; RPS21; MRPS36; MRPS21; RPL24; RPL19; RPL6; EIF4G1; RPL18; RPL13AP3; MRPL43; GEMIN5; GCN1; RPL36AL; MRPL34; MRPL36; GGT7; MRPS33; RPL36; EEF1A1; RSL24D1; MRPS7; EEF1A1P5;	GO:0006412~translation	74	175	42.2857142857143	0	0	0	0	0	0	0
up	RPLP1; RPLP2; RPS17; RPSA; RPS2; RPL7; RPS12; RPL13; RPL10; RPL9; RPL4; RPL3; RPL13A; RPS27; RPL27A; RPL5; RPL21; RPS9; RPS5; RPL29; RPL34; RPL14; SRP54; RPS3A; RPL15; RPL27; RPL37A; RPL37; RPS7; RPS8; RPS15A; RPS16; RPS14; RPS18; RPS29; RPS13; RPS11; RPL7A; RPS4X; RPL23A; RPL23; RPS15; RPS24; RPS25; RPL30; RPL31; RPL32; RPL11; RPL8; RPS27A; UBA52; RPL38; RPS21; RPL24; RPL19; RPL6; RPL18; RPL36;	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	58	89	65.1685393258427	0	0	0	0	0	0	0
up	RPS14; RPS27; RPS5; RPSA; RPS15; MRPS7;	GO:0000028~ribosomal small subunit assembly	6	18	33.3333333333333	0.0001070100300754	0.00696263086990625	0.315679588722445	0.320281020015687	0.30786785652694	0.315465568662294	0.0597492195550443
up	GABPA; RPL7L1; WDR74; SUPT6H; CCNB1IP1; SF3B6;	GO:0001825~blastocyst formation	6	18	33.3333333333333	0.0001070100300754	0.00696263086990625	0.315679588722445	0.320281020015687	0.30786785652694	0.315465568662294	0.0597492195550443
up	EAPP; CTR9; SUPT6H; LEO1; RTF1; SUPT16H;	GO:0032968~positive regulation of transcription elongation from RNA polymerase II promoter	6	18	33.3333333333333	0.0001070100300754	0.00696263086990625	0.315679588722445	0.320281020015687	0.30786785652694	0.315465568662294	0.0597492195550443
up	MTRNR2L1; MTRNR2L6; MTRNR2L11; MTRNR2L8; MTRNR2L10; MTRNR2L2;	GO:1900118~negative regulation of execution phase of apoptosis	6	19	31.5789473684211	0.00013685110461736	0.00835908890040346	0.403026503098136	0.40959535611977	0.381844336900743	0.403026503098136	0.0717328043554699
down	ATMIN; RAD1; HUS1; BCL3; YY1; CDKN1A; CBX5; UBE2B; CBX1; FOXO1; ZC3H12A; CCAR2; SUSD6; ZNF385A; NPAS2; NABP2; TIGAR; ASH2L; TLK1; TRAF6; ZBTB7A; ZBTB5; ZBTB18; ZNF652; POLE3;	GO:0006974~cellular response to DNA damage stimulus	25	245	10.2040816326531	0.00014771177008265	0.0214565023060811	0.57548505624204	0.579325562264189	0.472086817184179	0.57548505624204	0.189926524728778
up	APBB1; ETV2; ARNTL; DDX3X; PRPF6; YEATS4; PF4; CD3D; APP; GLI1; HMGB1; UBC; XRCC6; PSMC3; ERCC3; PAX3; POU1F1; SMARCA1; ATRX; ZNF131; ZNF143; NR1H2; CNBP; RPS27A; UBA52; HSF1; HNRNPU; HSF2; GABPA; DHX9; NFATC3; IHH; RRP1B; MORF4L2; SAFB; SHH; TAF7; AKNAD1; CCDC62; CTR9; SETX; METTL23; LEO1; PHIP; RTF1; KAT2A; DDRGK1; IFT74; TCF12; CDC5L; EYA1; FOXP3; AATF; PLAC8; AKAP8L; THRAP3; MTF2; MED19; SOX10; ZNF350; HMGB1P1; IKZF2; TCF20; TAF4B;	GO:0045944~positive regulation of transcription by RNA polymerase II	64	1138	5.62390158172232	0.00018102469288094	0.0106236648194643	0.532755671148633	0.54180690579268	0.464509361932515	0.532755671148633	0.0911660683493796
down	RNMT; MAF; NFAT5; NFIC; THRA; EGR2; FOSL1; JUND; CEBPB; TBP; GATA3; SOX5; AHR; MAX; SUPT4H1; CREB5; TARDBP; VEZF1; TFDP1; TAF11; TAF1C; ZFHX3; CDC73; PMF1; EAF1; MBD1;	GO:0006366~transcription by RNA polymerase II	26	266	9.77443609022556	0.00020586203172134	0.0272423004855831	0.801626751522933	0.80739088841113	0.552211500269145	0.801626751522933	0.241140675354972
