DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	TRAV26-1; PIK3CD; SH2D1A; LILRB3; CD4; TRAC; HLA-DRA; HLA-DQA1; HLA-DPB1; PRKCB; HLA-DOA; CD3E; CD79A; HLA-DPA1; CD247; CTSS; HLA-DMA; CD6; GPR183; CD86; TXK; ZAP70; PIK3CG; BTK; ITK; PDCD1; CAMK4; HLA-DRB5; LAIR1; LILRA6; BTLA; LAX1; THEMIS; LILRB4; CLEC4D; PDCD1LG2;	GO:0002250~adaptive immune response	36	347	10.3746397694525	0	0	0	0	0	0	0
up	PIK3CD; MEFV; PSTPIP1; TSPAN2; TNF; CYBB; CSF1R; HCK; CCL2; SCG2; ITGAL; CCR7; PIK3CG; CXCR4; LYZ; ADAM8; TNFAIP6; GPR68; CAMK4; THEMIS2; TRIL; NFAM1; KLRG1; NLRP3; GBP5; RARRES2; CLEC7A; SIGLEC1; MMP25; NOX4; NLRC4; ADGRE2; CCL11; CCR3; C5AR1; PTGFR; TLR10; TLR2; PTGER1; C3AR1; AGTR1; TLR4; CCL4; CMKLR1; FPR1; TLR1; CIITA; PTGER2; CCR1; C5AR2; GGT5; TNFSF4; FPR2;	GO:0006954~inflammatory response	53	381	13.9107611548556	0	0	0	0	0	0	0
up	SIRPB1; DOK2; LILRB3; TRPA1; IGSF6; AGT; CD4; CD2; ASGR2; CD3E; PTPRC; CD28; CCL2; NPPB; EDNRB; FPR2; CD27; OXTR; CCR1; KLRB1; ADGRG3; ADGRG5; CLEC1A; NFAM1; KLRG1; ADGRE2; CYSLTR1; TRBV7-3; CD8A; CD86; PDCD1LG2;	GO:0007166~cell surface receptor signaling pathway	31	268	11.5671641791045	0	0	0	0	0	0	0
up	PIK3CD; CRLF1; POMC; TNF; CD4; IGHG1; CSF1R; HCK; ALOX5; CSF3; ITGAM; CCL4; CCL2; IL2RB; VAV1; CD36; ITGAX; FPR1; IL32; PRTN3; PTPN6; IL2RG; CCR1; CSF2RB; CD86; IL12RB1; CCL11; IL10RA; IL16; STAT4; PTPRN; INPP5D; CSF3R;	GO:0019221~cytokine-mediated signaling pathway	33	278	11.8705035971223	0	0	0	0	0	0	0
up	ADAM12; TNF; COL1A1; ITGB3; ITGAM; COL11A1; COL6A3; ICAM2; VCAN; ITGA4; ELN; PECAM1; ITGAL; ITGAX; COL5A1; BGN; COL8A2; COL8A1; COMP; LUM; ITGA8; COL10A1; FOXF1; ADAMTSL2; SPOCK2; ITGA11; COL15A1; MMP23B; MMP25; COL22A1;	GO:0030198~extracellular matrix organization	30	230	13.0434782608696	0	0	0	0	0	0	0
down	CASC3; PARN; RPLP1; RPLP2; RPLP0; RPS17; RPSA; PABPC1; RPS2; RPL35A; RPL17; RPS3; RPS12; RPL13; RPL10; RPL12; PPP2R1A; RPL22; RPL4; EIF4A3; RPS19; RPL3; RPL13A; RPL35; RPL27A; RPL5; RPL28; RPS9; RPS5; RPL29; RPL34; RPL14; NCBP2; EIF3E; RPS20; RPL26; RPL15; MAGOH; RPL27; RPL37A; RPL37; RPS7; RPS8; RPS15A; RPS16; RPS14; RPS23; RPS18; RPS29; RPS13; RPS11; RPL7A; ETF1; RPS4X; RPS6; RPL23; RPS15; RPS24; RPS25; RPL30; RPL31; RPL10A; RPL32; RPL11; RPL8; RPL41; UBA52; PPP2R2A; RPL38; RPS21; PPP2CA; RPL24; RPL19; EXOSC10; RPL6; RPL18; NCBP1; RNPS1; SMG6; DCP2; DCP1B; SMG8; SMG7; UPF1; SMG1; PYM1; UPF3B; UPF3A; UPF2; DCP1A; PNRC2; SMG5; RPL36; RBM8A; HELZ2;	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	95	117	81.1965811965812	0	0	0	0	0	0	0
down	PSMD14; RAD51B; AP5Z1; RAD51C; XRCC2; NBN; RAD51D; REC8; PARP1; XRCC1; SFPQ; YY1; RPA1; RPA3; LIG3; RAD51; SPIDR; GEN1; ZSWIM7; ZFYVE26; SWSAP1; RFWD3; MMS22L; SFR1; PALB2; SLX4; WDR48; HELQ; RAD50; ERCC4; NABP1; RAD51AP1; TONSL; NSMCE2; RBBP8; NABP2; NUCKS1; AUNIP; AP5S1; EXD2; MCM9; MORF4L1; POLL; MCM8; INO80; FAN1; REV3L; HUS1; RECQL5; RMI1; RAD52; WRN; NSMCE1;	GO:0000724~double-strand break repair via homologous recombination	53	82	64.6341463414634	0	0	0	0	0	0	0
down	POLR2D; AQR; HMGN1; UBC; PCNA; LIG1; XRCC1; POLR2C; POLR2E; ERCC3; XPA; POLR2A; RPA1; POLD1; ERCC5; POLR2B; GTF2H1; RPA3; RFC4; RFC2; RFC1; POLR2I; RFC5; RFC3; POLD2; LIG3; CDK7; CCNH; MNAT1; POLR2H; POLR2J; POLR2K; COPS2; POLR2F; POLR2G; POLR2L; RBX1; UBA52; ERCC6; EP300; GPS1; ERCC8; CUL4A; CUL4B; GTF2H3; POLD3; DDB1; UVSSA; GTF2H5; COPS6; ERCC4; COPS5; ZNF830; COPS8; COPS4; COPS7B; XAB2; POLD4; COPS7A; ISY1; PRPF19; PPIE; COPS3;	GO:0006283~transcription-coupled nucleotide-excision repair	63	73	86.3013698630137	0	0	0	0	0	0	0
down	SUPT5H; ELL2; POLR2D; CCNT1; CCNT2; GTF2F2; NELFE; POLR2C; POLR2E; ERCC3; POLR2A; POLR2B; GTF2H1; GTF2F1; POLR2I; CDK7; CDK9; CCNH; MNAT1; NCBP2; POLR2H; POLR2J; POLR2K; POLR2F; POLR2G; POLR2L; MLLT1; SSRP1; NCBP1; GTF2H3; ELP2; CDC73; CTR9; GTF2H5; SUPT6H; NELFCD; PAF1; LEO1; NELFB; RTF1; ELP4; EAF1; IWS1; SETD2; WDR61; NELFA; ENY2; SUPT16H; CDK13; PBRM1; PCID2;	GO:0006368~transcription elongation from RNA polymerase II promoter	51	71	71.830985915493	0	0	0	0	0	0	0
down	DDX39A; CASC3; CDC40; NUP155; SLU7; CPSF4; TPR; HNRNPA2B1; U2AF2; NUP214; NUP62; EIF4A3; NUP153; RANBP2; NCBP2; AGFG1; NUP98; NUP107; MAGOH; RAE1; SRSF11; SRSF4; NCBP1; CPSF1; NUP160; SRSF9; SRSF5; SRSF6; THOC5; DDX39B; SLBP; RNPS1; NUP188; THOC7; FIP1L1; NUP54; SMG6; THOC6; SRRM1; NUP93; RBM15B; NUP43; NUP37; NUP35; THOC2; NUP133; SMG7; DHX38; NUP205; SYMPK; UPF1; SEH1L; THOC1; THOC3; YTHDC1; SMG1; FYTTD1; NUP88; NDC1; NUP58; NUP85; POLDIP3; UPF3B; WDR33; UPF2; AAAS; CPSF2; NXF1; CPSF3; NXT1; NUP50; DDX19B; SMG5; CHTOP; RBM8A; GLE1; MCM3AP;	GO:0006406~mRNA export from nucleus	77	101	76.2376237623762	0	0	0	0	0	0	0
down	STK25; IKBKB; AURKA; GAK; DCLK1; CHUK; PPM1D; BIRC5; PDPK1; IRAK2; MAP3K13; CCNT1; BUB1B; JAK2; BRD4; HUS1; ROCK2; CPNE3; PRKRA; RPS6KA4; PRKD3; CCNB2; MAP3K6; MAP4K4; LATS1; CHEK2; RAF1; ERBB2; APP; INSR; BCR; PIM1; PSKH1; CDK4; BMP2; BRAF; PHKG2; NPR1; CREB1; PPP3CB; FER; PRKACA; ERCC3; EIF2AK2; CDK11B; TAF1; CCNO; JAK1; ITPKA; CCNE1; CDK2; MAPK3; MARK3; PIK3R1; MAPK1; CDC25B; PRKAR1B; AKT1; RYK; GRK3; BMPR1A; ACVR1B; ACVRL1; TGFBR2; CSK; MAP3K8; PIK3CA; MTOR; MATK; MAPK9; CSNK1A1; CSNK1D; MAPKAPK2; CSNK1E; CLK2; CLK3; GSK3A; GSK3B; STK19; CDK9; IRAK1; MNAT1; NEK2; NEK3; NEK4; CCNG1; PLK1; DAPK1; MAPK10; PRKAG1; COPS2; YWHAZ; CSNK2A1; SRPK2; CSNK1G2; PRKDC; CDK5; PRKCE; LIPE; RNASEL; MAP4K2; MAP3K12; ILF3; PRKAA1; PAK1; PAK2; STK3; PRKG2; CTBP1; TNK1; SQSTM1; CAMK2B; CAMK2G; CAMK2D; DYRK1A; PTK6; PRKG1; CCNI; MORC3; IKBKE; FASTK; FASTKD3; PDK2; STK11; PKN2; MAP3K11; CCNG2; PDK4; MAPK6; PHKG1; DGUOK; LRRK1; ADCK5; PAN3; LRRK2; OBSCN; CDC42BPA; NEK5; SCYL2; PKN3; TSSK4; ERN2; TAOK1; FASTKD5; STRADA; ADCK2; PXK; NEK8; ADCK1; TLK2; PIM3; VRK2; HIPK1; MAP4K3; LMTK2; SCYL3; PDIK1L; MINK1; CAMKV; STKLD1; CSNK2A3; NEK11; COQ8A; NEK9; STK35; TBCK; PPP4R1; NPRL2; MYO3B; MAML1; TBRG4; SGK3; ULK4; COQ8B; AURKB; RSRC1; MARK4; ALPK3; TSSK3; NEK1; ALPK1; PASK; CAMKK2; TP53RK; TESK2; PPP1R9B; SRPK1; PIK3R4; COPS8; PKMYT1; MAP3K5; SMAD5; MKNK1; TSSK6; PINK1; EIF2A; PRKD2; SIK2; TAOK3; HIPK2; HIPK3; MKNK2; SGK2; NEK6; BIRC6; LATS2; STK36; FASTKD2; STK26; EIF2AK4; TBK1; DAPK2; TLK1; MOK; CDK11A; CAMK2A; SIK3; DYRK1B; PRKAB1; MAP4K5; CDC42BPB; IRAK3; STK24; ATP23; CDK15; PHKA2; HUNK; CDK13; CHEK1; CDK10; CDK12; ACVR2B; PRPF4B; CDK18; MELK; BMP2K; RPS6KB1; CDK20; RPS6KA3; CDKL1; PHKB; CDK7; FAM20A; NRBP1; CDK16; PHKA1; FAM20B; NRBP2; CDK8;	GO:0006468~protein phosphorylation	249	482	51.6597510373444	0	0	0	0	0	0	0
down	IPO13; SNUPN; LMNA; TPR; NFKBIA; PIK3R1; PML; AKT1; STAT3; TSC2; NUTF2; RAN; MBTPS1; KPNB1; MED1; ELAVL1; HIKESHI; LRRK2; RPAIN; APPL2; TNPO1; TMCO6; IPO9; PPP1R10; PHB2; SIX2; APPL1; TNPO3; NUP85; CSE1L; NUP88; NUP214; NUP107; NUP133; NUP188; FAM53A; NXT1; NUP155; TNPO2; IPO8; NUP98; NUP62; FAM53B; FAM53C; RANBP6; NUP50; NXT2; NUP93; NUP153; IPO11; IPO5; IPO7;	GO:0006606~protein import into nucleus	52	79	65.8227848101266	0	0	0	0	0	0	0
down	TECPR2; TM9SF1; GPR137B; ATG7; GBA; HMGB1; ANXA7; PIK3CB; VPS41; ARFIP2; HAP1; TMBIM6; RAB8A; RAB1A; SRPX; CLTC; SQSTM1; BECN1; USP10; STK11; IFI16; CLEC16A; LRRK2; RAB12; ULK3; DRAM2; NHLRC1; SBF2; SIRT2; ULK2; SUPT20H; RB1CC1; SMCR8; ATG4A; TBC1D5; USP13; VTI1A; OPTN; ATG4C; RNF185; VPS39; C9orf72; GPR137; VPS13A; WDR24; PARK7; PHF23; TRIM5; TOLLIP; ATG10; ATG5; VPS11; CHMP4B; TBC1D17; UBQLN4; VPS18; TBC1D14; UVRAG; CD84; VPS51; CHMP2B; SH3GLB1; WDR45; PLEKHM1; ATG4B; TRIM17; AMBRA1;	GO:0006914~autophagy	67	123	54.4715447154472	0	0	0	0	0	0	0
down	HAX1; POLRMT; DNM1L; RAB29; FANCG; OPA1; CLUH; GBA; PARP1; ESRRA; TMEM11; PRDX3; PHB; HMGCL; RAB38; CXADR; TFAM; CDK5; SSBP1; GABPA; GABPB1; MTFR1; NRF1; WDR81; LRRK2; VPS13D; VPS13C; CAMKMT; ADGRG6; TFB1M; CHCHD10; MIEF2; SLC25A36; CEP89; YME1L1; PARK7; MTERF1; PHB2; EPAS1; SLC25A33; PINK1; SIRT3; SIRT5; PPARGC1A; POLG2; STOML2; BCS1L; RHOT2; GDAP1; DNAJA3; FXN; RHOT1; CHCHD2P9; SPG7; CHCHD2; SQSTM1; PTCD2;	GO:0007005~mitochondrion organization	57	88	64.7727272727273	0	0	0	0	0	0	0
