DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	CCL21; IL18RAP; KRT16; CSF1; BMP2; PTX3; BDKRB2; FCGR2B; ADM; AIF1; MS4A2; S1PR3; CCL19; CYP26B1; STAB1; HDAC9; ACKR1; CXCL1; CXCL9; CCR5; FPR3; CXCL11; CCR2; IL2RA; CXCL10;	GO:0006954~inflammatory response	25	381	6.56167979002625	0	0	0	0	0	0	0
up	CCL21; IL18RAP; IL2RA; JCHAIN; IGKV1-5; IGKV3-15; IGLV1-44; IGLV3-1; IGLV3-25; IGHV3-11; IGHV3-48; IGHV3-33; IGKC; TRBC1; IGHA1; IGHA2; HLA-DQA2; C1QC; IGKV3-11; HLA-DQB2; CD1A; IGKV4-1; CTSG; GZMA; CD1E; CTLA4; FCGR2B; CXCL12; IGLV3-21; MS4A2; IRF8; RGS1; LILRB2; CCL19; ICOS; CXCL1; CD1C; CCR5; CXCL10; TLR8; RAET1G; IGLV3-9; CXCL9; CXCL11; IGLV3-10; CCR2;	GO:0006955~immune response	46	433	10.6235565819861	0	0	0	0	0	0	0
up	IGKV1-5; IGKV3-15; IGLV1-44; IGLV3-1; IGLV3-25; IGHV3-11; IGHV3-48; IGHV3-33; IGKC; IGHG2; IGHG3; IGHG4; C1QA; C1QB; C1QC; IGKV3-11; IGKV4-1; IGLC2; IGLC3; IGLV3-21;	GO:0006956~complement activation	20	92	21.7391304347826	0	0	0	0	0	0	0
up	IGKV1-5; IGKV3-15; IGLV1-44; IGLV3-1; IGLV3-25; IGHV3-11; IGHV3-48; IGHV3-33; IGKC; IGHG2; IGHG3; IGHG4; C1QA; C1QB; C1QC; IGKV3-11; IGKV4-1; IGLC2; IGLC3; IGLV3-21;	GO:0030449~regulation of complement activation	20	113	17.6991150442478	0	0	0	0	0	0	0
up	JCHAIN; IGKV1-5; IGKV3-15; IGLV1-44; IGLV3-1; IGLV3-25; IGHV3-11; IGHV3-48; IGHV3-33; IGKC; IGHA1; IGHA2; IGKV3-11; IGKV4-1; CEACAM5; CD48; IGLC2; IGLC3; IGLV3-21; GRB14; CD84;	GO:0050900~leukocyte migration	21	193	10.880829015544	0	0	0	0	0	0	0
down	RIOK3; MAP3K13; DAPK3; GMFG; ERN1; STK10; OXSR1; RAF1; PRKCB; LCK; HCK; ROS1; FGR; RARA; PIM1; FGFR1; ERCC2; MARK3; TYK2; ZAP70; MAPK8; CSNK1D; PIK3CG; GSK3A; RASSF2; CCL11; LIMK1; MAP2K1; ACVR1; PRKCD; DMPK; ST3GAL1; ILK; RUNX3; PTK6; CAMK1; PTK2B; PRKD1; STK38; MYLK; PKN1; DGUOK; TLK2; CCNJL; STK40; DYRK2; MAP4K1; ALPK3; CAMKK2; STRADB; WNK1; PLK3; PIM2; HCST; STK39; HSPB8; STK38L; PRKAB1; STK24; CDK14; CDK16; CDKL5;	GO:0006468~protein phosphorylation	62	482	12.8630705394191	0	0	0	0	0	0	0
down	TOM1; SEC24D; SEC24A; PSAP; NSF; ARCN1; TMED10; SEC24C; AP1S2; SEC23B; TOM1L2; ARHGEF2; AP1M1; ASPSCR1; EHD1; SYNDIG1; SYTL2; ARFGAP3; BCAP29; RPH3AL; SNX11; SNX9; COPG1; RAB37; ARL11; RUNDC1; TBC1D10C; COPA; STX12; RAB9B; EVI5; AP3D1; COPB2; TBC1D25; STX2; RAB2B; NAPA; SAR1A; STX7; ARF4; ARF1; STX5; ADPRH; RAB5A; TBC1D1; RAB15; RAB24; RAB27A; RAB1A; USO1; RAB10; RAB8A; RAB6A; TMED3; RAB33A; USP6NL; RAB2A; ARF6;	GO:0006886~intracellular protein transport	58	317	18.2965299684543	0	0	0	0	0	0	0
down	ESYT2; NPC1; INPPL1; TMPRSS2; PSTPIP1; LY75; TOM1; LRP5; VTN; CD5; ASGR2; RAB5A; CD6; PIK3CG; DNM2; PRSS12; RAB1A; APOBR; MYO1E; PICALM; GAPVD1; TRIP10; RINL; NECAP1; RIN3; RUBCN; SCARF2; SORT1; SH3GL3; SIGLEC1; EHD1; RABGEF1; SNX10; SNX9; MARCO; WAS;	GO:0006897~endocytosis	36	174	20.6896551724138	0	0	0	0	0	0	0
down	HIP1; TRAF5; AREL1; DAPK3; GADD45B; PPP1R15A; UNC5C; LTA; IL1A; RAF1; ITGB2; S100A8; PRKCB; S100A9; CD2; CD14; IFI6; GZMB; IRF1; PIM1; PRF1; NCF1; ERCC2; C5AR1; PRDX5; CHI3L1; SNCA; CEACAM6; GZMM; CXCR4; PPP2CA; DAB2; PPARD; PRKCD; MEF2C; TAF10; BNIP1; BNIP3; FADD; PMAIP1; PTK2B; FKBP8; PDCD1; PEA15; PRKD1; SHB; C3orf38; MAP1S; JADE1; GDF6; SH3RF1; TAX1BP1; SULF1; SH3RF3; MZB1; PPP1R13L; PDCD6IP; RASSF5; ELMO1; INPP5D; RFK; EAF2; CYFIP2; ITCH; NLRP3; CSRNP1; MYD88; FAIM2; BEX2; NLRP1; CSRNP2; MAGEH1; PLK3; CAAP1; AKTIP; NLRC4; C19orf12; RNF216; MTCH1; MTFP1; BCAP29; SAP30BP; BOK; SH3GLB1; CASP5;	GO:0006915~apoptotic process	85	552	15.3985507246377	0	0	0	0	0	0	0
down	MEFV; PSTPIP1; LY75; VNN1; SERPINA3; ITGB2; S100A8; S100A9; HCK; ADORA3; CYBA; ALOX15; SELP; TNFRSF1B; ITGAL; CXCR2; PRDX5; CCR7; CHI3L1; MAP2K3; PIK3CG; SLC11A1; CXCR4; ADAM8; ELF3; S100A12; RELA; IL18; PRKD1; ECM1; AOC3; THEMIS2; TICAM1; PLD3; NFAM1; KLRG1; ITCH; SCYL1; NLRP3; GBP5; MGLL; MYD88; RARRES2; CLEC7A; NFKBIZ; SIGLEC1; NLRP1; MMP25; NOX4; NLRC4; IL17B; ADGRE2; LY96; PTGER3; CCL11; CD14; CCR3; C5AR1; IL36A; PTGFR; PPBP; TLR10; PTGER1; C3AR1; CCL26; TLR6; PTGIR; TLR4; CCL4; IL1A; CMKLR1; FPR1; CIITA; PTGER2; CCR1; C5AR2; GGT5; FPR2;	GO:0006954~inflammatory response	78	381	20.4724409448819	0	0	0	0	0	0	0
down	SIRPB1; DOK2; LILRB3; ADAP1; TRPA1; IGSF6; AGT; CD2; ASGR2; CD3E; CD14; IFITM1; NPPB; LAG3; EDNRB; CXCR2; FPR2; CD27; CCR1; IFNAR2; IL13RA1; KLRB1; FADD; KLRD1; PTK2B; ADGRF1; IL27RA; ADGRG3; ADGRG5; NFAM1; KLRG1; IL17RA; MAGI1; DOK1; MYD88; KLRF1; MARCO; ADGRE2; EVL; SIGLEC9; LY96; TRBV7-3; CD86;	GO:0007166~cell surface receptor signaling pathway	43	268	16.044776119403	0	0	0	0	0	0	0
down	ITGB3; ITGB2; ITGB1; ITGA2B; PLEK; HCK; ITGA5; FGR; ITGAM; VAV1; ITGAL; ITGAX; ITGB7; FCER1G; ITGA8; DAB2; ILK; ITGA7; PTK2B; NEDD9; PRKD1; ZYX; FERMT3; FERMT2; TSPAN32; CCM2; TLN1; ITGBL1; PRAM1;	GO:0007229~integrin-mediated signaling pathway	29	96	30.2083333333333	0	0	0	0	0	0	0
down	LST1; DAPK3; ATP10A; WDR1; PALM; ITGB2; FES; HCK; FGR; CORO1A; CCL11; CDC42EP1; GNA12; DLG1; ITGA7; PTK2B; PLEKHO1; ARHGAP15; FGD3; CDC42EP5; FGD2; FMNL3; SHROOM3; FERMT2; PARVA; RHOG; RHOC; RAC2; RHOA; CDC42EP3; PLXNA4; WAS; C15orf62;	GO:0008360~regulation of cell shape	33	159	20.7547169811321	0	0	0	0	0	0	0
down	SNAP23; SCAMP2; AP5Z1; ACTN4; TOM1; ASTN2; VPS4B; MYO1D; GDI1; IST1; CORO7; GABARAPL2; DAB2; GOLGA2; SELENBP1; ACAP1; MLC1; ITSN1; PKDCC; SNX30; RAB11FIP1; RINL; SNX20; HOOK3; ARRDC1; FAM160A2; SLC15A4; ARFGAP1; NECAP1; EXOC6; PDCD6IP; ARL8A; CHMP6; SNX22; ANKRD27; APBA2; AKTIP; LIN7B; GOPC; UBAP1; EHD3; NPIPA1; SNX24; SNX10; SERP1; CHMP2B; CHMP2A;	GO:0015031~protein transport	47	310	15.1612903225806	0	0	0	0	0	0	0
down	INPPL1; IL1A; IGHE; ITGB2; ITGB1; HCK; HMOX1; ALOX5; UBB; UBC; ITGAM; PIM1; CCL4; MMP9; IL2RB; VAV1; MUC1; ALOX15; TNFRSF1B; ITGAX; FPR1; IL32; PTPN6; TYK2; CCR1; CSF2RB; ZEB1; CD86; IL12RB1; CCL11; STAT5B; GRB2; IL13RA1; LCN2; RELA; MCL1; IL10RA; RAPGEF1; IL16; IL18; INPP5D; CSF3R; IL36A; IFNAR2;	GO:0019221~cytokine-mediated signaling pathway	44	278	15.8273381294964	0	0	0	0	0	0	0
