DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
down	DAPL1; SOX15; KRT6A; INHA; FGF1; INHBA; ROS1; INHBB; MAL; COL15A1; KRTDAP; CCIN; ANGPT1; INA; CSRP2; ZNF750; NKAPL; SFRP4; MYO7B; CXCL17; CHRDL2; SCX; NPAS4; EGFL6; ATOH8; RARRES2; SMOC1; DDX41; NDRG2; CLIC4; TLL2; DLX2; HES5; FOXA1; SPINK6; FOXS1; FSTL3; ETV4; HEYL; BHLHE41; NKX6-1; CDX1; HES1; FOXC2; SOX18; FOXQ1; PTK6; FSTL1; EHF; HES2; SPINK5; HES4; ID4; ELF3; DLX3; FOXE1;	GO:0030154~cell differentiation	56	572	9.79020979020979	0	0	0	0	0	0	0
down	NGF; IGF1; TXN; NME1; ISL1; HES1;	GO:0043388~positive regulation of DNA binding	6	30	20	0.00010868650245599	0.00281279661304257	0.351926894952496	0.365947453769319	0.259760740869817	0.351926894952496	0.0244689159637705
up	PLA2G6; C5; RNASE2; CCL2; CCL5; SPN; TYMP; FPR1; CXCR2; FPR3; FPR2; PTAFR; CXCL5; CXCL12; CX3CR1; CCR6; NCKAP1L; CCL7; CXCL6; PLD1; AMOT; CMTM7; CMTM3; PROK2; PTGDR2; CCR3; CXCR3; CCR8; FES; CXCR5; CCR2; CCR5;	GO:0006935~chemotaxis	32	122	26.2295081967213	0.00010938625536205	0.0161332572630656	0.721183581602022	0.725996576837952	0.588479419571902	0.721183581602022	0.151292948781914
down	TCF21; FOXF1; IHH; RBPMS2; OVOL2;	GO:0048557~embryonic digestive tract morphogenesis	5	18	27.7777777777778	0.00011039373170573	0.00281279661304257	0.357344509531474	0.37169569465322	0.262185112801128	0.357234115799768	0.0244689159637705
down	GRIK2; KISS1; NMU; CLSTN2; RIMS4;	GO:0050806~positive regulation of synaptic transmission	5	18	27.7777777777778	0.00011039373170573	0.00281279661304257	0.357344509531474	0.37169569465322	0.262185112801128	0.357234115799768	0.0244689159637705
up	SSPO; TPP1; DCLK1; ZEB2; OPHN1; SCN2B; LRCH4; GDF11; CPNE6; APOB; PCSK2; SMPD1; PTN; MDK; ADORA1; PPT1; EFNA5; DLG4; JAG1; NAIP; LSAMP; SEMA5A; CRMP1; PPP2R5D; PAFAH1B3; EFNB3; ZNF423; FUT10; SIAH1; CHERP; NLGN1; SMARCC2; MYLIP; FGF13; NINJ1; WNT8B; ZBTB45; MARK4; SCN2A; NDN; FEZ1; NRTN; CHRDL1; STMN3; NINJ2; TRPC5; IGSF9B; ITM2B; MAB21L2; CYP46A1; ROBO1; UNC119; NAV2; ROR2; UNC119B; TYRO3; DPF2; ROR1; NEURL1; MUSK;	GO:0007399~nervous system development	60	294	20.4081632653061	0.0001139278407658	0.0164378060687531	0.75101232632818	0.756139079162641	0.59795207318118	0.75101232632818	0.154148918045229
down	CNN1; ACTC1; CNN3; MYH14; EPB41L4B; FRMD6;	GO:0031032~actomyosin structure organization	6	32	18.75	0.00014851944268801	0.0036657799725607	0.480014838767651	0.500064963530533	0.306395610265367	0.480014838767651	0.0318891389709246
down	TRABD2B; TAX1BP3; SFRP4; NOTUM; TSKU; FRZB; MDFI;	GO:0030178~negative regulation of Wnt signaling pathway	7	47	14.8936170212766	0.00015203276684383	0.00370937917364632	0.491065836905586	0.511894325963192	0.309842778827735	0.491065836905586	0.0322684145938065
up	SOGA1; PSAP; MAPT; PIP4K2A; DAPK1; NLRP6; PIP4K2B; KEAP1; ITPR1; IFI16; LRRK2; DRAM2; USP13; WDR24; OSBPL7; KAT8; DAPK2; PYCARD; TMEM150C; RRAGC; TMEM150A; ULK2;	GO:0010506~regulation of autophagy	22	70	31.4285714285714	0.00015407576858661	0.0211438752882929	1	1	0.670075517583187	0.999999960458459	0.198281053161302
up	MEN1; QSOX1; SOCS3; APOL1; KLHL41; OBSL1; SOCS5; WFS1; SERPINA1; C3; CST3; APOE; APOA2; APOB; LAMB1; MELTF; CSF1; BMP4; PRKCSH; IGFBP4; IGFBP5; PSMB8; PSMB9; PSMB10; RAB13; WDR5; NUCB1; ZBTB16; PSME1; GPS1; CUL4B; KEAP1; CUL7; RAB11B; TMEM132A; KLHL22; FBXO31; FBXL19; COPS6; SHISA5; WDTC1; SUMF2; SUMF1; FBXO15; FBXO27; FBXO41; KBTBD7; SCG3; ASB15; ASB13; PSMF1; FBXW5; PNPLA2; FBXO17; SPSB2; EPAS1; CHRDL1; FGF23; FBXL15; FN3K; FBXO44; ANO8; FBXO6; KLHL13; FBXO40; FBXO2; FBXO7;	GO:0043687~post-translational protein modification	67	344	19.4767441860465	0.00015610213788253	0.0211438752882929	1	1	0.672525201436858	0.999999960458459	0.198281053161302
