Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Abalone shriveling syndrome-associated virus	Abalone shriveling syndrome-associated virus	1.0980318294738005	-0.026066178170304335	1.2554471923778983	-0.020762464824134345	0.9834351400109841	NA
Abelson murine leukemia virus	Abelson murine leukemia virus	3.4706901303467164	0.7055525039836719	1.1144407301757382	0.6331000697295154	0.5266682967576835	0.6144463462172974
Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B	1.1325145880944902	-0.02606496970222227	1.2576732875065555	-0.02072475416401528	0.9834652222916102	NA
Ateline alphaherpesvirus 1	Ateline alphaherpesvirus 1	1.063549070853111	-0.026068258245997965	1.2516429333271961	-0.020827232393428433	0.9833834741394465	NA
Autographa californica multiple nucleopolyhedrovirus	Autographa californica multiple nucleopolyhedrovirus	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Avian leukosis virus	Avian leukosis virus	1.063549070853111	-0.026068258245997924	1.251642933327197	-0.020827232393428388	0.9833834741394465	NA
Avian myeloblastosis virus	Avian myeloblastosis virus	1.555483041982041	1.6364191510499855	1.1967054183271364	1.3674369030078604	0.17148840195129966	0.3001047034147744
Avian sarcoma virus CT10	Avian sarcoma virus CT10	4.360264208998799	3.0511573812259645	1.387120343989308	2.199634223841708	0.027832856991488377	0.09741499947020932
Baboon endogenous virus	Baboon endogenous virus	2.8843389537205306	2.779650596922381	1.2961806337952397	2.144493232230692	0.03199338712623936	0.0994385442887337
Bacillus phage vB_BanS-Tsamsa	Bacillus phage vB_BanS-Tsamsa	1.0643831936203179	0.19644064692569946	1.2317794808105589	0.1594771223144859	0.8732929813828788	NA
Bacillus virus Bcp1	Bacillus virus Bcp1	1.063549070853111	-0.02606825824599796	1.2516429333271961	-0.02082723239342843	0.9833834741394465	NA
Bacillus virus SIOphi	Bacillus virus SIOphi	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Bat associated circovirus 4	Bat associated circovirus 4	1.1325145880944902	-0.026064969702222218	1.2576732875065544	-0.020724754164015254	0.9834652222916102	NA
BeAn 58058 virus	BeAn 58058 virus	1286.572221128656	2.6761105952909494	1.4127384459519576	1.8942717974151846	0.058188942439590184	0.1566625373373582
Bovine gammaherpesvirus 4	Bovine gammaherpesvirus 4	5.696290355895412	3.5735875198970217	1.439708120732222	2.482161118935364	0.013058821412420658	0.05713234367934038
Brazilian marseillevirus	Brazilian marseillevirus	1.063549070853111	-0.026068258245997924	1.251642933327197	-0.020827232393428388	0.9833834741394465	NA
Brome mosaic virus	Brome mosaic virus	1.2392993550253866	0.3892501685964503	1.2340967590705574	0.31541300609978795	0.752448093017178	NA
Cafeteria roenbergensis virus	Cafeteria roenbergensis virus	1.16699734671518	-0.02606393900667936	1.259581255868174	-0.02069254276788569	0.983490917756946	NA
Cardiovirus A	Cardiovirus A	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Catopsilia pomona nucleopolyhedrovirus	Catopsilia pomona nucleopolyhedrovirus	1.0980318294738005	-0.026066178170304332	1.2554471923778983	-0.020762464824134342	0.9834351400109841	NA
Caviid betaherpesvirus 2	Caviid betaherpesvirus 2	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Choristoneura fumiferana granulovirus	Choristoneura fumiferana granulovirus	18.071056175757974	1.383469060572968	1.8020504093567318	0.767719400850067	NA	NA
Chrysochromulina ericina virus	Chrysochromulina ericina virus	3.0407440309733165	1.8452775883792467	1.3381960074939772	1.3789292286373465	0.16791657530383247	0.3001047034147744
Clostridium phage phiCT19406C	Clostridium phage phiCT19406C	1.3099331178011795	1.1959289207433579	1.1948544127102918	1.000899279461695	0.31687550493968863	NA
Clover yellow mosaic virus	Clover yellow mosaic virus	1.0643831936203179	0.19644064692569946	1.2317794808105589	0.1594771223144859	0.8732929813828788	NA
Columbid alphaherpesvirus 1	Columbid alphaherpesvirus 1	25.40657540351296	5.034233746810328	1.6130853430187464	3.12087253696646	0.0018031606343312696	0.010518437033599072
Cotesia congregata bracovirus	Cotesia congregata bracovirus	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Cyprinid herpesvirus 2	Cyprinid herpesvirus 2	1.0643831936203179	0.19644064692569949	1.231779480810559	0.1594771223144859	0.8732929813828788	NA
Drosophila innubila nudivirus	Drosophila innubila nudivirus	2.697584690300834	2.2390433822077918	1.3031162004371561	1.7182223515114463	0.08575606611194185	0.21439016527985463
Ectocarpus siliculosus virus 1	Ectocarpus siliculosus virus 1	1.063549070853111	0.19579228146868843	1.23172509597265	0.1589577756504816	0.8737021409193132	NA
Elephant endotheliotropic herpesvirus 4	Elephant endotheliotropic herpesvirus 4	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Enterococcus virus LY0322	Enterococcus virus LY0322	37.78035931938114	6.064679139602605	1.6722089754319491	3.62674715224276	2.870140948008243e-4	0.0025113733295072127
Equid gammaherpesvirus 2	Equid gammaherpesvirus 2	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Equid gammaherpesvirus 5	Equid gammaherpesvirus 5	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Escherichia virus alpha3	Escherichia virus alpha3	1.063549070853111	-0.026068258245997965	1.2516429333271961	-0.020827232393428433	0.9833834741394465	NA
Escherichia virus G4	Escherichia virus G4	1.063549070853111	-0.02606825824599796	1.2516429333271961	-0.02082723239342843	0.9833834741394465	NA
Escherichia virus ID21	Escherichia virus ID21	1.063549070853111	-0.026068258245997965	1.2516429333271961	-0.020827232393428433	0.9833834741394465	NA
Escherichia virus ID62	Escherichia virus ID62	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Escherichia virus M13	Escherichia virus M13	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Escherichia virus NC29	Escherichia virus NC29	1.063549070853111	-0.02606825824599796	1.2516429333271961	-0.02082723239342843	0.9833834741394465	NA
Escherichia virus PBECO4	Escherichia virus PBECO4	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Escherichia virus phiX174	Escherichia virus phiX174	1.442859415680697	-0.02604670410017599	1.292824751881777	-0.020147126717881592	0.9839260060782974	0.9839260060782974
Escherichia virus T4	Escherichia virus T4	1.1355142094165804	0.3892193118852002	1.2235624259026496	0.3181033543082727	0.7504065393195879	NA
Escherichia virus Talmos	Escherichia virus Talmos	1.0980318294738005	-0.026066178170304315	1.2554471923778978	-0.020762464824134335	0.9834351400109841	NA
Escherichia virus WA45	Escherichia virus WA45	1.0290663122324213	-0.026069770446347944	1.2488987770909812	-0.02087420608023286	0.9833460027062695	NA
Fujinami sarcoma virus	Fujinami sarcoma virus	1.0643831936203179	-0.026068216324676794	1.2517192637007843	-0.02082592884893736	0.9833845139919296	NA
Hardy-Zuckerman feline sarcoma virus	Hardy-Zuckerman feline sarcoma virus	1.584126941232283	0.709706526518934	1.2494404321107082	0.5680194975922226	0.57002172873814	0.6433424734200139
Harvey murine sarcoma virus	Harvey murine sarcoma virus	5.374107426294577	3.334236300721751	1.4472618768592258	2.3038237612929744	0.021232538720317832	0.08257098391234713
Human alphaherpesvirus 1	Human alphaherpesvirus 1	1.063549070853111	-0.026068258245997965	1.2516429333271961	-0.020827232393428433	0.9833834741394465	NA
Human betaherpesvirus 5	Human betaherpesvirus 5	1.0988659522410074	-0.02606673014653341	1.254434315799503	-0.020779669224785198	0.9834214158462042	NA
Human endogenous retrovirus K	Human endogenous retrovirus K	1113.1005452348768	2.24477025871177	1.3935084820049684	1.610876638140023	0.10720661284988484	0.2345144656091231
Human gammaherpesvirus 4	Human gammaherpesvirus 4	1.0980318294738005	-0.026066178170304315	1.2554471923778978	-0.020762464824134335	0.9834351400109841	NA
Human immunodeficiency virus 1	Human immunodeficiency virus 1	1.1723228498658864	-0.026064397306844244	1.258731809356599	-0.020706871084927192	0.983479487862987	NA
Human mastadenovirus C	Human mastadenovirus C	1.0648804466407875	-0.026068181885576417	1.2517819808858759	-0.020824857909464537	0.9833853682927266	NA
Human polyomavirus 5	Human polyomavirus 5	1.065237493450457	-0.026068617440121882	1.2518245861217576	-0.020824497081403655	0.983385656129446	NA
