DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	LCE6A; LCE2B; KRT34; KRT75; KRT6A; KRT6B; KRT16; KRT4; CASP14; DSG3; KRT6C; DSG1; PKP1; LCE3E; LCE1C; LCE1D; LCE1E; LCE1F; LCE1B; LCE3A; LCE2A; LCE2C; LCE2D; KRT80; CNFN;	GO:0031424~keratinization	25	181	13.8121546961326	0	0	0	0	0	0	0
up	MSI1; PAX3; GBX2; DLX5; PCDH1; DPYSL5; SDCBP2; GDA; ERBB3;	GO:0007399~nervous system development	9	294	3.06122448979592	0.00011162855442303	0.00364123068313478	0.13707986483149	0.141210121345143	0.121675124321111	0.13707986483149	0.0281118967192642
up	FOXN1; HOXC13; LHX2; ALX4;	GO:0001942~hair follicle development	4	37	10.8108108108108	0.00011304295488201	0.00364123068313478	0.138703705640232	0.142999337925748	0.12287769195675	0.138703705640232	0.0281118967192642
up	EREG; S100A7; ID1; EPHB3; KLF5; IL18; EPGN; OVOL2;	GO:0001525~angiogenesis	8	230	3.47826086956522	0.00011513772911098	0.00364123068313478	0.141158855890063	0.145649227325391	0.124579022898082	0.141158855890063	0.0281118967192642
up	CLDN1; OCLN; POF1B; CRB3;	GO:0070830~bicellular tight junction assembly	4	38	10.5263157894737	0.00012434657153304	0.00383654665827552	0.152324550127975	0.157298412989296	0.131309979538891	0.152324550127975	0.0296198216486597
down	LAMA1; PXDN; MMP2; COL22A1;	GO:0030198~extracellular matrix organization	4	230	1.73913043478261	0.00016178320099524	0.00928635573712717	0.0457846458816549	0.0464317786856359	0.0430343314647357	0.0457846458816549	0.057932364069842
up	GDPD3; PLA2G4F; PLA2G4E;	GO:0046475~glycerophospholipid catabolic process	3	15	20	0.00016891431434606	0.00508753827732804	0.206751120759589	0.213676607647778	0.159117284113997	0.206751120759589	0.0392780252209731
up	LIPN; LIPM; LIPH; PLA2G3; PNLIPRP3;	GO:0016042~lipid catabolic process	5	81	6.17283950617284	0.00018623271939044	0.00547870674485843	0.227762615814514	0.235584390028912	0.169471774645304	0.227762615814514	0.0422980172280656
up	ALOX15B; TRIM16; OVOL2;	GO:0045618~positive regulation of keratinocyte differentiation	3	16	18.75	0.00019968436637207	0.00574092553319722	0.244014295706678	0.252600723460678	0.177328800219587	0.244014295706678	0.0443224611969065
up	GLI2; KLF5; IL18; PLA2G4F;	GO:0071407~cellular response to organic cyclic compound	4	45	8.88888888888889	0.00022764227889349	0.00612696771915462	0.277495937971166	0.287967482800267	0.189666644112133	0.277495937971166	0.0473028760635556
up	GLI2; EN2; GBX2;	GO:0030902~hindbrain development	3	18	16.6666666666667	0.00027161994005542	0.0068719844834022	0.330833086987505	0.34359922417011	0.208362800751231	0.330289847107395	0.0530547320027178
up	IL18; RAET1G; RAET1E;	GO:0042267~natural killer cell mediated cytotoxicity	3	18	16.6666666666667	0.00027161994005542	0.0068719844834022	0.330833086987505	0.34359922417011	0.208362800751231	0.330289847107395	0.0530547320027178
up	ALOX15B; MT1X; PTK6;	GO:0045926~negative regulation of growth	3	18	16.6666666666667	0.00027161994005542	0.0068719844834022	0.330833086987505	0.34359922417011	0.208362800751231	0.330289847107395	0.0530547320027178
up	CSTB; HOXD9; HOXD10; DMBX1;	GO:0008344~adult locomotory behavior	4	48	8.33333333333333	0.00028673750567043	0.00711221460143325	0.348386069389574	0.362722944673096	0.214783703031326	0.348386069389574	0.0549094137997885
up	PSAPL1; SPNS2; ACER1;	GO:0006665~sphingolipid metabolic process	3	19	15.7894736842105	0.00031309523577094	0.00761664371635084	0.380097616225926	0.396065473250244	0.224489284047767	0.380097616225926	0.0588038276435566
up	ME1; TNFAIP8L3; ACER1; GRHL1; PSAPL1;	GO:0019216~regulation of lipid metabolic process	5	92	5.43478260869565	0.00032639012280033	0.00779025481778159	0.395911218956807	0.412883505342424	0.228779922623145	0.395911218956807	0.0601441814352963
up	GLI2; LHX2; GBX2; EPHB3; GRB7; SEMA3A; DPYSL5;	GO:0007411~axon guidance	7	206	3.39805825242718	0.00035109995214455	0.00804872448551733	0.425533141999196	0.444141439462857	0.236604388503146	0.425533141999196	0.0621396805499512
up	FOXN1; FLT4; ID1;	GO:0048514~blood vessel morphogenesis	3	20	15	0.00035844341858259	0.00804872448551733	0.434074979903528	0.453430924506988	0.238830014353458	0.434074979903528	0.0621396805499512
up	S100A7; DEFB1; PGLYRP3; RNASE7;	GO:0019730~antimicrobial humoral response	4	52	7.69230769230769	0.0003816667803409	0.00832428408846975	0.461053470651814	0.482808477131246	0.246175073319884	0.461053470651814	0.0642671214545003
up	EREG; IL1RN; PTPRZ1; IL18; IL20RB; IL36G; IL36RN; IL20RA;	GO:0019221~cytokine-mediated signaling pathway	8	278	2.87769784172662	0.00039779686943719	0.00852903457352629	0.480140821410694	0.503213039838051	0.250754033597166	0.480140821410694	0.0658478849353169
down	FGF5; GDNF; PCDHA11; PCDHAC2;	GO:0007399~nervous system development	4	294	1.36054421768707	0.00040485893899355	0.0193657525818585	0.114170220796183	0.116194515491151	0.0829960824936793	0.114170220796183	0.120812066737148
up	CLDN4; CLDN1; CLDN17;	GO:0016338~calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	3	21	14.2857142857143	0.00040781148296809	0.00859802543257723	0.491820648459517	0.515881525954634	0.253658742406152	0.491820648459517	0.0663805246038764
up	ANXA9; CSTA; DSG1; CRNN; DSG3; PKP1;	GO:0098609~cell-cell adhesion	6	152	3.94736842105263	0.00043351589766116	0.0089901247629733	0.522386656681701	0.548397610541371	0.26097657039202	0.522386656681701	0.0694077032802621
up	CSTA; CSTB; SERPINB3;	GO:0045861~negative regulation of proteolysis	3	22	13.6363636363636	0.00046134333724656	0.00936161096376281	0.555457378044867	0.583599321616907	0.268967592362029	0.555457378044867	0.0722757395619502
up	GLI2; HOXA11; HOXD13; ALX4;	GO:0042733~embryonic digit morphogenesis	4	55	7.27272727272727	0.00046623042744431	0.00936161096376281	0.56087520421551	0.589781490717057	0.270413647917702	0.56087520421551	0.0722757395619502
up	GLI2; HOXA11; DMBX1;	GO:0048589~developmental growth	3	23	13.0434782608696	0.0005191798424361	0.00999767700915292	0.623534990765758	0.656762500681669	0.284944507482022	0.623534990765758	0.0771864482016026
up	GBX2; FOXG1; DLX5; USH1G;	GO:0042472~inner ear morphogenesis	4	57	7.01754385964912	0.00052952123289584	0.00999767700915292	0.635425479475016	0.669844359613246	0.287530029462445	0.63489595824212	0.0771864482016026
up	ID1; DLX5; EPGN; ESRP2;	GO:0050679~positive regulation of epithelial cell proliferation	4	57	7.01754385964912	0.00052952123289584	0.00999767700915292	0.635425479475016	0.669844359613246	0.287530029462445	0.63489595824212	0.0771864482016026
up	CLDN4; CLDN1; OCLN;	GO:0090303~positive regulation of wound healing	3	24	12.5	0.00058145885074467	0.0106600789303191	0.696006244341377	0.735545446192015	0.300927726591011	0.696006244341377	0.0823004813444941
up	HOXD9; HOXD10; HOXA11; FETUB;	GO:0007338~single fertilization	4	61	6.55737704918033	0.0006740343294872	0.0121807632400188	0.806145058066698	0.852653426801315	0.318768178615076	0.806145058066698	0.0940408306870633
up	NRARP; PERP; FOXC2; CHAC1; NOTCH3;	GO:0007219~Notch signaling pathway	5	109	4.58715596330275	0.00068370154384944	0.0121814429995711	0.817023344900089	0.86488245296955	0.320462359973113	0.817023344900089	0.0940460787287262
