DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	LILRA1; F2; PRL; IFNG; IL2RA; CD3D; INHBA; CD3G; CCL2; LAMA1; GLP1R; CXCR3; CCR5; ADGRE1; LILRB2; ADGRE3; CLEC1B; TRBV24-1; TRBV6-4; TRBV19; TRBV6-6; TRBV5-1; TRBV6-1; TRBV7-1; TRBV27; TRBV6-8; TRBV17; TRBV5-5; TRBV3-1; TRBV2; TRBV13; TRBV28; TRBV6-2; TRBV11-1; TRBV25-1; TRBV7-2; TRBV4-1; TRBV11-3; TRBV7-6; TRBV29-1; TRBV10-1; TRBV7-7; TRBV14; TRBV15; TRBV5-7; TRBV30; TRBV6-7; TRBV4-2; TRBV20-1; TRBV7-4; TRBV12-5; TRBV6-5; TRBV12-4; TRBV5-6; TRBV16; TRBV23-1; TRBV5-4; TRBV9; TRBV12-3; TRBV18; TRBV7-9; TRBV11-2; PDCD1LG2; TRBV10-3;	GO:0007166~cell surface receptor signaling pathway	64	268	23.8805970149254	0	0	0	0	0	0	0
down	EVPLL; FOXN1; TGM5; KRT34; SCEL; GJB5; KRT14; FGF7; SPRR1B; SPRR2E; SPRR2D; S100A7; CASP14; NTF4; SPRR1A; SPRR2B; SPRR2A; KRT9; KLK7; ELF3; FABP5; BNC1; KRT32; KRT31; CST6; CERS3; ACER1; GRHL3; HOXB13; SPRR2F; SPRR2G; GRHL1; CALML5; SPRR3; KLK5; KRTDAP;	GO:0008544~epidermis development	36	82	43.9024390243902	0	0	0	0	0	0	0
down	CLDN5; CLDN7; CLDN1; CLDN8; CLDN17; CLDN18; CLDN2; CLDN10;	GO:0016338~calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	8	21	38.0952380952381	0.00014451135046456	0.0248639806882635	0.445094959430845	0.447551652388743	0.443649845926199	0.445094959430845	0.21421727367269
down	UGT1A9; UGT1A1; UGT1A7; UGT1A10; UGT1A8;	GO:0051552~flavone metabolic process	5	6	83.3333333333333	0.00019268886993972	0.0300950808710748	0.593289030544422	0.596757430203337	0.579608120778701	0.593289030544422	0.259286164029394
down	FGF10; RAMP3; BMP2; MIF; ADCYAP1; FSHR; S100A7; FLT4; CHRNA7; PLA2G5; CASR; CX3CL1; GPNMB; ANGPT1; SYT14P1; TNFAIP8L3; FFAR4; NPNT; SLC30A10; CCL19; NOX4; CCL11; CCL1; CCL17; HMGB1P1; CCL14; CCL18;	GO:0070374~positive regulation of ERK1 and ERK2 cascade	27	209	12.9186602870813	0.00037778864583959	0.0531823380075101	1	1	0.839068582409738	0.999999343059382	0.458195958175189
down	SLPI; CSTB; SPINK8; PI3; SERPINB3; SPINK7; WFDC2; CST6; CST9; ITIH5; WFDC5; WFDC12; CSTL1; SERPINB13; SERPINI2; SERPINB7; SERPINB4; SERPINA11; SERPINB12; SERPINB5; SERPINB11;	GO:0010951~negative regulation of endopeptidase activity	21	148	14.1891891891892	0.00054789105609898	0.0737747217712411	1	1	0.950043091275634	0.999999343059382	0.635611005411389
down	CD5L; S100A8; S100A9; KRT16; BMP2; MIF; SELE; FCGR2B; BDKRB1; CSRP3; CARD18; ELF3; MS4A2; TRIL; NLRP10; IL17F; CCL19; RARRES2; IL1RL2; NOX4; STAB1; CCL11; IL36A; ACKR1; CCL1; CXCL13; CCL17; PTGER1; CCL14; GPR33; CXCL9; IL36G; IL36RN; CCL18; IL1F10; IL36B; CX3CL1; CXCL11; GGT5; CXCL10;	GO:0006954~inflammatory response	40	381	10.498687664042	0.00089879061452125	0.111342181326892	1	1	0.999999343059382	0.999999343059382	0.959275943287542
down	CD1A; CD1C; CD1E; CD1B;	GO:0048006~antigen processing and presentation, endogenous lipid antigen via MHC class Ib	4	5	80	0.0009928452953245	0.115989070259022	1	1	0.999999343059382	0.999999343059382	0.999311522890868
down	CYP1A1; CYP2C9; CYP2C19; CYP4A11; CYP4A22;	GO:0097267~omega-hydroxylase P450 pathway	5	10	50	0.00103656056487078	0.115989070259022	1	1	0.999999343059382	0.999999343059382	0.999311522890868
down	CAPN8; ALPI; PGA3; PGA5; PGC; AKR1C2; GKN1; CYP39A1;	GO:0007586~digestion	8	30	26.6666666666667	0.0010486580456095	0.115989070259022	1	1	0.999999343059382	0.999999343059382	0.999311522890868
down	TCF21; ID1; FOXF1; STRA6;	GO:0060426~lung vasculature development	4	6	66.6666666666667	0.00158126608900144	0.157973583149596	1	1	0.999999343059382	0.999999343059382	1
down	CYP1A1; ADH1A; CYP2C9; UGT1A1; CYP2C19; FMO2; UGT1A7;	GO:0017144~drug metabolic process	7	25	28	0.00169279537469547	0.163830852357246	1	1	0.999999343059382	0.999999343059382	1
down	SAA1; CX3CL1; CCL18; CCL1; CCL14; CCL19; CCL17; CCL11;	GO:0048247~lymphocyte chemotaxis	8	33	24.2424242424242	0.00176415111140948	0.165562908849551	1	1	0.999999343059382	0.999999343059382	1
down	MPZL2; CDH16; CEACAM5; DSG3; DSG1; CADM3; ROBO2; CDH22; PCDHB8; PCDHB10; PCDHGB4; PCDHA4; PCDHB5; PCDHGC4; PCDHA9; NECTIN4; CNTN4; VSTM2L; CDH19; IGSF21; CDH12;	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	21	165	12.7272727272727	0.00187294987962727	0.170603699329578	1	1	0.999999343059382	0.999999343059382	1
down	APOA1; APOC1; APOC3; APOA4; ABCA12;	GO:0033700~phospholipid efflux	5	12	41.6666666666667	0.00194398905756721	0.172015260322447	1	1	0.999999343059382	0.999999343059382	1
up	LILRA5; LILRB1; TLR8;	GO:2001183~negative regulation of interleukin-12 secretion	3	3	100	0.00200843304224729	0.704376402343944	1	1	0.999999999998499	0.999999999998499	1
down	SLC22A3; POMC; SCTR; HTR4;	GO:0032098~regulation of appetite	4	7	57.1428571428571	0.00237473878559424	0.193541211025931	1	1	0.999999343059382	0.999999343059382	1
down	S100A8; SERPINB3; CX3CL1; HILPDA;	GO:0035425~autocrine signaling	4	7	57.1428571428571	0.00237473878559424	0.193541211025931	1	1	0.999999343059382	0.999999343059382	1
down	CD1C; CD1A; CD1B; CD1E;	GO:0048007~antigen processing and presentation, exogenous lipid antigen via MHC class Ib	4	7	57.1428571428571	0.00237473878559424	0.193541211025931	1	1	0.999999343059382	0.999999343059382	1
up	OR2A1; P2RY10; FCN1; GPR171; RGS13; OR2H2; F2; OXT; CALCA; GHRH; PF4; OPN1SW; CALCB; PTHLH; TRH; HRH2; ADRA1D; CXCR5; SSTR3; CNR2; TRHR; HRH1; OPRM1; DRD3; GLP1R; CCR10; CXCR3; GPR15; CCR5; CCR6; NLRP6; RGS1; ADGRE1; OR2B11; OR2T2; TAS2R42; GPR65; OR2L5; OR2AK2; OR2L3; OR10G2; OR2D3; OR56B2P; OR52N4; OR56B1; OR52I1; OR9A4; GPR150; OR2T34; OR2L8; OR2T10; OR2T3; OR2L2; OR52I2; RXFP2; RLN3; PIK3R5; NPY6R; ADGRE3; OR10A2; OR10A4; PROK2; CYSLTR2; GNG8; GPR55; OR4D1; OR4E2; OR1F1; OR1F2P; OR1L8; OR4E1; CCL26; CCL2; OR3A1; MRGPRD; GNG10; OR5K2; OR3A4P; OR5B21; CCL7; CCL24; OR5K1;	GO:0007186~G protein-coupled receptor signaling pathway	82	1152	7.11805555555556	0.002399244934013	0.704376402343944	1	1	0.999999999998499	0.999999999998499	1
up	TYROBP; CTLA4; IL10; MNDA; CD300A;	GO:0030889~negative regulation of B cell proliferation	5	16	31.25	0.00276715859445531	0.704376402343944	1	1	0.999999999998499	0.999999999998499	1
up	TYROBP; NCR1; MNDA; KIR3DL2; CCR5; CCR6; TRAT1; LILRB2; KIR2DL4;	GO:0006968~cellular defense response	9	53	16.9811320754717	0.00280209409187049	0.704376402343944	1	1	0.999999999998499	0.999999999998499	1
down	FGF10; GLI2; FGF7; KRT17; TGM3; SOSTDC1; FOXQ1;	GO:0031069~hair follicle morphogenesis	7	28	25	0.00291921369244752	0.21373991732347	1	1	0.999999343059382	0.999999343059382	1
down	PGC; KLK7; KLK5;	GO:0002803~positive regulation of antibacterial peptide production	3	3	100	0.00310598592307321	0.21373991732347	1	1	0.999999343059382	0.999999343059382	1
down	TGM1; TGM3; HRNR;	GO:0043163~cell envelope organization	3	3	100	0.00310598592307321	0.21373991732347	1	1	0.999999343059382	0.999999343059382	1
down	CYP1A1; CYP2C9; CYP2C19; CYP4A11; CYP2F1; CYP2C18;	GO:0019373~epoxygenase P450 pathway	6	21	28.5714285714286	0.00331466154165827	0.21373991732347	1	1	0.999999343059382	0.999999343059382	1
down	SAA1; EDN2; EDNRB; CX3CL1; CXCL17;	GO:0048246~macrophage chemotaxis	5	14	35.7142857142857	0.00332570595734882	0.21373991732347	1	1	0.999999343059382	0.999999343059382	1
