Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Eurotiales	Eurotiales	39.901230870137546	0.13422409340968394	0.5337046476877483	0.251495080642831	0.8014313650811214	0.8742887619066779
Glomerellales	Glomerellales	60.53066850644245	1.6839431020062265	0.358540696670291	4.696658197088174	2.64452432463811e-6	1.586714594782866e-5
Helotiales	Helotiales	46.4327516586802	1.3169150850035156	0.3848944033970491	3.4214970999331813	6.227738915354109e-4	0.0024910955661416436
Hypocreales	Hypocreales	377.17037434830917	2.29727411698191	0.4579495116348621	5.016435346291189	5.263897892328977e-7	6.3166774707947725e-6
Magnaporthales	Magnaporthales	33.14645653706706	0.29845412351131323	0.43320157466484016	0.6889497660349493	0.49085488019938184	0.6544731735991758
Malasseziales	Malasseziales	877.7620093130428	1.705792884125072	1.1096179827409152	1.5372794156701746	0.12422489999275552	0.23544937756430673
Mycosphaerellales	Mycosphaerellales	38.44487861222709	0.04682746046840869	0.453684815278486	0.10321584256608748	0.9177916665177518	0.9177916665177518
Saccharomycetales	Saccharomycetales	257.77921015706613	0.7163333376839824	0.3672319291614803	1.950629236732284	0.05110116668511979	0.12264280004428749
Schizosaccharomycetales	Schizosaccharomycetales	42.17682395979822	-0.5462172460007626	0.4117644664482564	-1.3265283687838614	0.18466474482896483	0.2769971172434472
Sordariales	Sordariales	138.9436478852063	-1.2015225688746836	0.46994905242422874	-2.556708142460631	0.010566783314751246	0.03170034994425373
Tremellales	Tremellales	33.50970914593488	-0.1327730812594588	0.36350333903627186	-0.3652595918691414	0.7149176386612139	0.8579011663934567
Ustilaginales	Ustilaginales	8388.752187178221	1.9345956538912972	1.3021010862651687	1.4857492051099657	0.1373454702458456	0.23544937756430673
