DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
down	CD160; LCK; CTLA4; PTPN6; CD40LG; CD80; CCL19; HHLA2; ICOS;	GO:0031295~T cell costimulation	9	53	16.9811320754717	0.0001066141519247	0.00527303058887444	0.219411924661032	0.223783104889945	0.216426728407141	0.219411924661032	0.0433794834746061
up	IVL; SPRR1B; SPRR2E; SPRR1A; TGM3; EVPL; TGM6; TGM5; TGM7;	GO:0018149~peptide cross-linking	9	27	33.3333333333333	0.00011635707907375	0.0198423042491075	0.335457458969647	0.337319172234827	0.334992030653352	0.335457458969647	0.16964196386141
down	TRPM2; IL4; GATA1; FLT3; LILRB1;	GO:0097028~dendritic cell differentiation	5	12	41.6666666666667	0.00012001284427065	0.0057251581846388	0.246746407820469	0.251906960124107	0.242905996803808	0.246746407820469	0.0470989880817395
up	CYP1A1; CYP2C9; CYP2C19; CYP4A11; CYP2E1; CYP2S1; CYP2F1; CYP2C18;	GO:0019373~epoxygenase P450 pathway	8	21	38.0952380952381	0.00013173296341118	0.0212163256071672	0.37965440055102	0.38189386092901	0.379127468697375	0.37965440055102	0.181389172181697
down	HLA-G; FCGR2B; TMEM176B; LILRB1;	GO:2001199~negative regulation of dendritic cell differentiation	4	6	66.6666666666667	0.00015681502913866	0.00731454991471255	0.322254884879963	0.329154746162065	0.315668653656139	0.322254884879963	0.0601743896231
up	UGT1A9; UGT1A1; UGT1A7; UGT1A10; UGT1A8;	GO:0051552~flavone metabolic process	5	6	83.3333333333333	0.00018092988743512	0.0262257871837209	0.521078075813151	0.524515743674418	0.520173426375975	0.521078075813151	0.224217610303901
up	DAPL1; SRRM4; SPATA31C2; KRT6A; INHA; FGF1; MGP; ROS1; COL15A1; TPPP2; KRTDAP; BNC1; NHLH2; SIM2; ODF4; ZNF750; CXCL17; CHRDL2; SPATA19; NPAS4; EGFL6; ACER1; TWIST2; ATOH8; RBM24; THEG; SPIC; SOX17; NKX2-8; NR2F2; HES5; NR2F1; POU2F3; FOXA1; SPINK6; EYA4; FOXI2; NKX6-1; CCDC160; FOXC2; EGFR; NKX3-2; FOXQ1; FOXD4L5; SRY; ELF5; SOX2; EHF; DLX5; HES2; NKX1-2; SOX21; SPINK5; ID4; FOXD4L4; DLX3; FOXE1;	GO:0030154~cell differentiation	57	572	9.96503496503496	0.00021140853784462	0.0291844452957891	0.608645180454679	0.612873351211571	0.598421869428979	0.608645180454679	0.249512685221841
down	IL12B; IL27; TLR9; TLR8; TLR7;	GO:0045078~positive regulation of interferon-gamma biosynthetic process	5	14	35.7142857142857	0.00021432474052973	0.00957165171004079	0.440008692307549	0.449867630371917	0.41493269766557	0.440008692307549	0.0787428216434887
down	FCGR2B; GPS2; FCRL3; CD300A;	GO:0050859~negative regulation of B cell receptor signaling pathway	4	7	57.1428571428571	0.0002404557344281	0.0103003385013181	0.493415167046466	0.504716586564587	0.450854502052692	0.493174711312038	0.0847374875358261
down	HP; SLC4A1; GZMA; GZMK;	GO:0051354~negative regulation of oxidoreductase activity	4	7	57.1428571428571	0.0002404557344281	0.0103003385013181	0.493415167046466	0.504716586564587	0.450854502052692	0.493174711312038	0.0847374875358261
down	PF4; CORO1A; CXCR5; CNR2; PPBP; PF4V1;	GO:0030595~leukocyte chemotaxis	6	24	25	0.00025383822117786	0.0106561285250466	0.520368353414613	0.532806426252328	0.46784890567482	0.520368353414613	0.0876644547124102
down	APOA2; ELANE; TLR8; TLR7; TLR9;	GO:0045416~positive regulation of interleukin-8 biosynthetic process	5	15	33.3333333333333	0.00027859236595517	0.0114659877674493	0.570835757842158	0.584765376139917	0.497008780864036	0.570835757842158	0.0943268995874109
down	LILRA5; IFNG; MBP; LPL; AIF1; LILRA2; TLR8;	GO:2000778~positive regulation of interleukin-6 secretion	7	37	18.9189189189189	0.00034788176711764	0.0136807339994268	0.712113977289812	0.73020382917993	0.572961270442756	0.712113977289812	0.112546886358058
up	CYP2C9; CYP4B1; CYP2C19; CYP2W1; CYP2F1; CYP2C18; CYP2S1; CYP2E1;	GO:0042738~exogenous drug catabolic process	8	25	32	0.00034949951104124	0.0460545037503889	1	1	0.801580412694795	0.999999959102522	0.393743406148511
down	DEFA5; DEFA4; DEFA6; DEFA3;	GO:0051673~membrane disruption in other organism	4	8	50	0.00035195790184328	0.0136807339994268	0.720105867171352	0.738759635969046	0.57721095902298	0.720105867171352	0.112546886358058
down	DEFA4; GNLY; DEFA3; DEFA5; DEFA6; CLEC6A;	GO:0050832~defense response to fungus	6	28	21.4285714285714	0.0005180827875888	0.0191792699129371	1	1	0.719977518866353	0.999957479261054	0.157781527761033
down	HLA-G; LILRB2; LILRB1;	GO:0002767~immune response-inhibiting cell surface receptor signaling pathway	3	3	100	0.00052996553356377	0.0191792699129371	1	1	0.72791086273777	0.999957479261054	0.157781527761033
down	MYO7B; ANKS4B; USH1C;	GO:1904970~brush border assembly	3	3	100	0.00052996553356377	0.0191792699129371	1	1	0.72791086273777	0.999957479261054	0.157781527761033
down	LILRA5; LILRB1; TLR8;	GO:2001183~negative regulation of interleukin-12 secretion	3	3	100	0.00052996553356377	0.0191792699129371	1	1	0.72791086273777	0.999957479261054	0.157781527761033
down	IL4; SPI1; IRF4; BATF; DCSTAMP;	GO:0043011~myeloid dendritic cell differentiation	5	18	27.7777777777778	0.00056030645959337	0.0199336145540083	1	1	0.746888510637967	0.999957479261054	0.163987272321011
down	ORM1; BPI; PTPN6; NCKAP1L; SLAMF1; TLR9;	GO:0032715~negative regulation of interleukin-6 production	6	29	20.6896551724138	0.00060922884384695	0.0213128557205793	1	1	0.774939089373325	0.999957479261054	0.175333834489453
up	FXYD1; KCNK3; ATP4A; GRIA1; ATP4B; SCNN1B; SCNN1G; ATP12A; FXYD3; ANO4; ATP13A5; ANO1; NALCN; ANO3; ATP6V0A4; ANO2; CLCA2; GABRA3; GABRP; GABRA2; GABRQ; GLRB; GABRE; GABRA4; HTR3B; CHRNB4;	GO:0034220~ion transmembrane transport	26	208	12.5	0.00061307005692812	0.0740537539597761	1	1	0.981525161141924	0.999999959102522	0.633123255007602
up	CLDN7; CLDN14; CLDN6; CLDN8; CLDN17; CLDN18; CLDN10;	GO:0016338~calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	7	21	33.3333333333333	0.00066968792471133	0.0776570117495267	1	1	0.999999959102522	0.999999959102522	0.663929340837059
down	CA1; SLC4A1; CA4; CA6; CA7; HBA1; RHAG;	GO:0015701~bicarbonate transport	7	42	16.6666666666667	0.00068310721216935	0.0226313120131876	1	1	0.812961355673663	0.999957479261054	0.186180339548208
